label,R,G,B,homogeneity 0,homogeneity 45,homogeneity 90,homogeneity 135,correlation 0,correlation 45,correlation 90,correlation 135,dissimilarity 0,dissimilarity 45,dissimilarity 90,dissimilarity 135
1,151.7589146090535,146.18268089849107,85.88648576817559,0.7428997482654841,0.799142577023807,0.7565497604060353,0.8007282405879792,0.9982250401221764,0.9990371592677217,0.998667447919614,0.9990113012518634,0.5829794544080527,0.43181952877454005,0.5409417302274506,0.42838982650499124
1,151.7599914266118,146.18820816186556,85.89127657750343,0.7608838535370812,0.8009307571894766,0.7401192126249208,0.7991032913430133,0.9986831331551279,0.9990120983036327,0.9982136612060851,0.9990370817973712,0.5320792963650169,0.4279586443013074,0.5888751460180299,0.4319621109375098
1,148.82955161179697,144.93362654320987,82.31739711934156,0.7069739370057293,0.7650038830929871,0.7150085650965536,0.7639386883798426,0.9979302005255158,0.9987234161958876,0.9980691034800103,0.9987981302899828,0.6743111385968704,0.5150737690907624,0.6562916580773797,0.513299222411854
1,148.83146862139918,144.93168295610425,82.31830675582991,0.7177365750961539,0.763722955740172,0.7042573022215144,0.7646826352188988,0.9980811510976502,0.9987980130887668,0.997914965993921,0.9987228536172305,0.6504552325980979,0.5136762921079039,0.6805340823198166,0.5157342852553713
1,149.58291152263374,142.57820387517145,77.21425068587105,0.7490229365335518,0.8011823675620141,0.7553830947743654,0.8021633825491921,0.9985306775775776,0.9990694413958762,0.9985421652516536,0.99913115052896,0.5739521060949783,0.43674290804051663,0.5638175977461802,0.4298603124267216
1,149.58317815500686,142.57993312757202,77.21074759945131,0.7585635903551207,0.8021134857188311,0.7461141714869952,0.8009967644718867,0.9985519573228803,0.999130257927571,0.9985189571972769,0.9990672444896835,0.5572373393802069,0.4300157785200843,0.5801089122517848,0.437235074181376
1,181.14658607681756,170.06140260631003,116.61345336076818,0.44447635505499783,0.5192020899724606,0.4620473947877456,0.5211411662439953,0.9964367770722512,0.9979605767484883,0.996910130058371,0.9981982676010867,1.8147615611902723,1.3673449053932736,1.7049001924003122,1.3376465869179637
1,181.14671210562415,170.06079046639232,116.61154663923182,0.4626070148188436,0.5210685082524452,0.443894546033689,0.5188478558536569,0.9969167933803116,0.9982002927404113,0.9964321284993867,0.9979600129049478,1.7023191094620858,1.3370633743356917,1.8166718202433936,1.3680913144271385
1,157.73243484224966,150.00518689986282,86.23269633058985,0.7084910587596978,0.7718441810920161,0.7247493193438199,0.7682024090020946,0.998302094746555,0.9990128669524589,0.9983649441472392,0.9989742421162742,0.683810898096644,0.5083466395703272,0.6518432625575699,0.5195986054433711
1,173.0868878600823,168.20505315500685,105.77868741426612,0.6588985600418774,0.7254091127700706,0.6712616782623838,0.723140682422005,0.9978952984448625,0.9988584697313648,0.9985082896520046,0.998964369082201,0.8311799972514687,0.6212717126436825,0.776614787329084,0.6204376928831709
1,157.7312628600823,150.00813185871056,86.23720679012345,0.7281168150849481,0.7678897682110488,0.7055460291428197,0.7715738743426314,0.9983751394059784,0.9989738331155967,0.9982938402139349,0.9990122586364135,0.6446617535903455,0.5201715108813361,0.69003641860788,0.5089161092935212
1,151.67766289437586,143.5436814128944,76.65881944444445,0.6608634641642749,0.7402016133474728,0.7053423484455034,0.7386843452028037,0.9978334027367615,0.9988999226943317,0.9985798301701575,0.9989348123364552,0.8198799216656775,0.5812825695023575,0.6847686044114749,0.5822127892764449
1,151.68218964334704,143.54734739369,76.66086762688614,0.7086225573809902,0.7385421208415737,0.6591664291666283,0.7398194520754101,0.9985898790609247,0.9989320428097253,0.9978206691800628,0.9988980246562088,0.6777202295059561,0.5829110983035279,0.8247397443826467,0.5822488642815332
1,152.2829852537723,146.13419067215364,79.84220936213991,0.6414223378441878,0.7023915358072692,0.6420097964719631,0.7042048980137119,0.9971644002870528,0.9984309522423489,0.9975505760544034,0.9983714230149692,0.8769935752078932,0.6706068588891803,0.8628367003367133,0.6696319748230779
1,152.28280092592593,146.1343672839506,79.84388717421125,0.6442446910560724,0.7044140797286809,0.6397275688603192,0.7021907476386966,0.9975617475424109,0.998370972788334,0.997149534240666,0.9984281207564368,0.8579244829244979,0.6692574819131071,0.8812942348656985,0.6712553500520911
1,159.4593287037037,157.10509516460905,87.13509602194787,0.765813377053125,0.8094662031720552,0.764255129011231,0.808305011486757,0.9983707906939043,0.9990286381641205,0.9984047998837476,0.9989308747930482,0.5283300694015124,0.4099005274681092,0.5352779495636715,0.417464253535135
1,159.45988254458163,157.10377914951988,87.13623028120713,0.7673873274213244,0.8081788872701203,0.7624965311357083,0.809384971797352,0.9984194735885031,0.9989312467432309,0.9983564441992326,0.9990284871551708,0.5286951144094054,0.41765837141966233,0.5353208960351974,0.41001820069899547
1,154.26740655006859,151.18848593964336,84.32027777777778,0.7342748941048407,0.7872995879384603,0.7385846137305955,0.7851461670381853,0.9977453875901585,0.9986649937614785,0.9977690937985582,0.998575442966397,0.6098690991548332,0.46682259085532846,0.6076015254586793,0.474168149034435
1,154.27194101508917,151.19214420438956,84.32189471879286,0.7421365881127796,0.7848431077268542,0.7308462276064103,0.786962328339496,0.9977844462085567,0.9985716608690453,0.9977220066564642,0.9986616148180651,0.6002319109462051,0.4749617991463964,0.6176810623239385,0.4677004159791659
1,158.05334619341565,153.33718878600823,93.05811556927297,0.7099279194977199,0.7640391845435123,0.7108819702719723,0.7650454797525997,0.9972209382750071,0.9982856338452328,0.9974459187953361,0.9983712645297094,0.6633417508417669,0.5129376134322701,0.6594628255342603,0.5085768324599459
1,173.0905109739369,168.20811042524005,105.7792781207133,0.6739590886609874,0.7228116644571195,0.6567832127928456,0.7248291957273025,0.9985173917752138,0.9989632196099597,0.9978845086663807,0.9988568356044152,0.7703892668178516,0.6211566161988761,0.8365354222497513,0.6224716360272412
1,158.05239111796982,153.33521090534978,93.05357938957476,0.7139892855135253,0.7651200450042169,0.7073201324704079,0.7641436307292875,0.9974719837303552,0.9983720649621114,0.9971989598369883,0.9982875651088225,0.6524170274170342,0.5083732663597988,0.6693130282416165,0.5126472955341694
1,161.15308813443073,152.63170867626886,85.3727237654321,0.6520387228391228,0.7159978676184224,0.6592666566896367,0.7127905316267491,0.9969593077446676,0.9983444447350341,0.9974165820532944,0.9983263283392978,0.8681337181337743,0.6588988018803609,0.8396352985639101,0.6637019311293756
1,161.1536994170096,152.63437242798355,85.37082047325103,0.6615165730295159,0.7124627523796432,0.6499338360233254,0.7157469287742072,0.9974289286258309,0.9983236895709613,0.9969410760753905,0.9983413496335192,0.8342463753178432,0.6646072419713733,0.8740508829795102,0.6596907341349365
1,147.94633573388202,139.3797599451303,66.1446836419753,0.6990911563923267,0.7654590297496994,0.7279992836406602,0.7662991888650399,0.997347556168469,0.9986616630271783,0.9979959875753516,0.9985406741053174,0.722576101147562,0.5241706828740779,0.6359444788016392,0.5262089206616118
1,147.94463134430728,139.3787577160494,66.14698731138546,0.7311901349253589,0.7665950637662264,0.6972116891386783,0.7652111005857068,0.998004361044337,0.9985401656963033,0.9973359235363549,0.9986603758574223,0.6296579743008489,0.5257562652406127,0.7269437573009313,0.5247049365208736
1,152.73373971193416,146.31657321673526,90.96105452674897,0.6102408185472883,0.7018079801393746,0.659062053387637,0.693676982624557,0.9985454559364305,0.999253329249229,0.9989756593477574,0.9993182348684895,1.0181277056278129,0.7120312718758355,0.8556285645572119,0.7247039058064371
1,152.73190757887517,146.31543638545952,90.95648748285322,0.6616409012387301,0.6928654013142089,0.6087817962163856,0.7007352797989531,0.9989794136213151,0.9993167946411793,0.9985393828974957,0.9992520577059546,0.8499570535285553,0.7269912329148278,1.02309145880585,0.7145333311573743
1,151.9689403292181,149.1999537037037,94.98579046639232,0.6577012641339055,0.7262067757984974,0.6799441184280157,0.7271507217278892,0.9966710610633795,0.9986347183030424,0.9976169336039267,0.9981615586321474,0.9785087267231047,0.6920611797729046,0.8820629767058967,0.712962350578595
1,151.97082047325102,149.20146776406037,94.98714591906722,0.6829874371291694,0.7270828891151043,0.6553615761175592,0.7256920551766254,0.9976211896424327,0.998158978362108,0.9966624980907576,0.9986327126930489,0.8755677523535312,0.7133737774223492,0.9839105339106293,0.6932198745792247
1,135.24339849108367,124.51870027434842,82.42991083676269,0.6054268527552898,0.7021175067438709,0.6912828561583171,0.7020326782392794,0.9974577013308235,0.9988610752811965,0.9987259179061154,0.9988400489447656,1.0301716141002721,0.6992392468569492,0.743676561533753,0.7000663951879258
1,166.63343621399176,159.0210510973937,106.22890946502058,0.6748667428041729,0.7367873053330194,0.6809696948935572,0.7348786173402491,0.9987113414281032,0.9992663580593418,0.9989436790601456,0.9993046031363504,0.777917783274948,0.5894861974453706,0.7493489314918003,0.5882364561976391
1,135.24439043209875,124.51935185185185,82.43187585733882,0.6940758363923019,0.7008009675809037,0.6028006495351108,0.7009649030406202,0.998732503634348,0.9988365999763512,0.9974481332289383,0.9988579221804388,0.7375678554250432,0.7028836812996501,1.0368893011751066,0.7018984900892352
1,178.47757030178326,173.4182981824417,116.70201560356654,0.4407061138276643,0.5174252174923412,0.46724916837727926,0.5160173168496189,0.9963203317838402,0.9979060279653584,0.9967263853422355,0.9979309722352954,1.764123376623463,1.332912171964378,1.6446686250258362,1.3311857252922494
1,178.44271176268862,173.38403120713306,116.66410836762688,0.4686375028798144,0.5174696758915981,0.4408406844807001,0.5191455844077636,0.9967425994426894,0.9979361979231473,0.996320157418174,0.9979126353335304,1.638787535216178,1.3272672925966162,1.7642350374494158,1.3282335873757942
1,181.51142489711935,173.1673602537723,120.76416580932785,0.44287812283647005,0.5263090543190684,0.4770740718152798,0.5244319923927794,0.9954192806916091,0.9975344454914745,0.9964974664607049,0.9976738780982315,1.7682445200303312,1.2985576010464916,1.5692039442040093,1.2936256324935984
1,181.5114231824417,173.16999056927298,120.76461248285322,0.47748486681402136,0.5245097330581826,0.4422867972998223,0.5261067292397373,0.9965068544494047,0.997674334010583,0.9954102531976358,0.9975331737236024,1.5666993059850853,1.293418630678681,1.7710068370783585,1.2990377421856523
1,179.87018775720165,171.1966298010974,119.3790534979424,0.4297609832259334,0.518055868254617,0.4748360250456204,0.5170634788554381,0.9964213608912741,0.9981393699771212,0.997329796370313,0.9981626837568125,1.8387411530269797,1.3277714837391594,1.5844009826153391,1.3285273409886562
1,179.8709164951989,171.19541666666666,119.37892918381344,0.4757232874014565,0.5169187740654199,0.4290793014954688,0.5180912745203713,0.997337477700512,0.9981643122985374,0.996415633562635,0.9981407024811657,1.5805169037312616,1.3281657320090687,1.8412028447743856,1.3272157568750473
1,166.63067043895748,159.02214163237312,106.2267695473251,0.683227568817767,0.7345251035756651,0.6724002807292743,0.7362794613131547,0.9989491221984319,0.9993035125630777,0.9987034109335484,0.9992654060462612,0.7444770837628113,0.5891804188308056,0.7838340891912513,0.5905821904571257
1,154.2301045953361,152.57550754458163,94.37213906035666,0.6008756514047623,0.6887458491976858,0.6479495299920572,0.6815929940313719,0.9967634454787883,0.9984357293468344,0.9976081032771414,0.9983704774257681,1.2011406582836535,0.8318999245001429,1.003280251494687,0.8580371246159066
1,154.22884430727024,152.57257115912208,94.37007973251029,0.6502610509959897,0.6809968254257907,0.5995859330519087,0.6882172520785897,0.9976126754450143,0.9983689703032746,0.9967595536972286,0.9984340930051256,0.9980450766166505,0.859549698043576,1.2049319727892636,0.833221815758044
1,158.78914951989026,155.1576903292181,93.64437671467763,0.6348733894375421,0.7139408760959278,0.6741989660066873,0.710380768170955,0.9975374813605767,0.9986219160448826,0.9980316619628133,0.9986837243161724,0.8927867106438956,0.6518031919508018,0.7818637050780083,0.6537615493699287
2,131.98179355281206,104.04356310013718,78.50793810013717,0.572950988174419,0.6305862827533476,0.5521069429093752,0.6316432401323059,0.997158446839518,0.9980902222935154,0.996331243323188,0.9983016083867916,1.4525544561261103,1.1389969946084295,1.5660533910536456,1.1197707347533024
2,132.74400205761316,104.4244804526749,83.57465449245542,0.52231711360198,0.5668041285728219,0.4969605723941106,0.5732833901430091,0.9956519267482894,0.9972331180862235,0.9947905092519661,0.997449105559314,2.1255239469529155,1.693049806697995,2.277980485123791,1.6375776149438954
2,139.07502314814815,132.4676183127572,85.44725994513031,0.6661281735985312,0.7020504486079255,0.6228959844144526,0.7022280988444362,0.9980034182217162,0.9983881522409201,0.9968469378687839,0.9987473105594848,0.9708900226758255,0.8219844516727821,1.1666563595136423,0.792866768993694
2,132.99104423868312,121.52838048696844,81.77454475308642,0.6726968665571568,0.6668151001867104,0.5598816860207416,0.6680559306922248,0.9989409391239823,0.9990459616021691,0.9978841120423609,0.9990832481992297,0.8123591355734805,0.8162313472897725,1.2344937469938209,0.8051357064387744
2,158.50774777091905,144.47913580246913,74.4096870713306,0.7114095812399152,0.7401046793571517,0.6590788232486832,0.738272202528018,0.9991327538536753,0.999360766016954,0.9985076572570529,0.9992439164612997,0.6881716828145524,0.5900788582432612,0.8626924001924563,0.6091608180780363
2,113.20055041152263,83.95223251028807,79.16536951303155,0.6371116450655633,0.6407350644746151,0.5322622046958189,0.6371532800077717,0.9981289039098515,0.9986069935324915,0.9969597416941072,0.9986349647043101,1.0712645159075234,1.0008417501187101,1.5110174878033769,1.015292366442988
2,113.81969050068587,79.51182184499314,79.82288580246913,0.5805363360225603,0.600868106428843,0.5022013007088392,0.601842096558154,0.9977890160651138,0.9983862879736254,0.9967468890905598,0.9985521906829147,1.3562658901946165,1.2032869483207742,1.7466647770221546,1.1738007852325376
2,146.1607184499314,132.1144341563786,76.19681069958848,0.627663025715155,0.6783269703768935,0.6041947265888992,0.6764797840014212,0.9981982875949098,0.9988849607723295,0.9975906010291516,0.9987556101850354,1.0046012849584853,0.8029402847005023,1.115720126434498,0.8200853603334679
2,151.75621399176956,148.95291323731138,113.3489994855967,0.6624042812982881,0.6402288966214678,0.5308290318958504,0.6427435074574133,0.9987793299108619,0.9988759139031624,0.9974228935807752,0.9989274429266572,0.9933518862091528,1.0270382163142935,1.5619374012233043,1.0077544082367558
2,116.15713734567902,98.38654063786008,76.23002743484226,0.6137664230089278,0.6434855501830146,0.5493665971473302,0.6464386848888684,0.9981650240347715,0.9987398312334733,0.9974391251535805,0.9988470756273632,1.1598811241669682,0.9945131635116535,1.4267822785681425,0.9659649505557346
2,141.94061728395062,129.5137885802469,99.89945558984911,0.6261814863881328,0.6326976900806236,0.5369624671076187,0.639974556419779,0.9977513789743467,0.9980703521818318,0.9955450650805423,0.9981733358262573,1.2098562152134955,1.1457378669879708,1.732406548478196,1.1137822839085472
2,130.10591563786008,112.36974279835391,78.16816100823046,0.6004859186993182,0.6504783873809055,0.5753799178972602,0.6516987027455803,0.9966401092295026,0.9977311013577363,0.9957495991772887,0.9980685444590973,1.3067013674158119,1.0686430043263662,1.4563595135025644,1.0201616332013392
2,131.67121999314128,124.6741426611797,93.86480538408779,0.6146094320495692,0.6373219376043417,0.5485855995524364,0.6447652169054988,0.997955072912896,0.998440305929156,0.9965996863332336,0.9985093163959189,1.2537140108570555,1.1097521904828156,1.627722806294517,1.0898121608841524
2,129.84892832647463,121.89216820987654,86.72870713305899,0.5684410808152327,0.6091915389299434,0.5340447675466534,0.6212557215513584,0.9967274872035715,0.9974973844717457,0.9948826623472514,0.9977754126604332,1.576038445681519,1.3283830409682482,1.8684609702470205,1.272807777771048
2,125.33500600137174,109.40906378600823,84.68555384087792,0.5539393846940858,0.58077322440933,0.49576834427584926,0.5833974000486237,0.9955649225757023,0.9965679315716628,0.9930569484403212,0.996797934909042,1.9319418676564568,1.6979328163154397,2.451100288600688,1.6675671102459997
2,121.95479423868312,102.55659893689986,89.30581704389574,0.5592919721255815,0.6168798437056634,0.5411459613700031,0.6194386157141478,0.9971244951155077,0.9984469737840775,0.9972462460369167,0.9984799689975826,1.5617656153372976,1.2037481930286968,1.6518819143821781,1.1985551101532725
2,150.4224965706447,127.77507544581619,69.1955701303155,0.6602201849424788,0.7117069254815606,0.637791668350032,0.7121362080654291,0.9986239947852551,0.9990766074128509,0.9979742169987744,0.999002911291944,0.8637231155088779,0.6908655510328123,0.9575946540233273,0.6947006676452652
2,149.63453189300412,131.4111565500686,87.61273148148148,0.68213169749967,0.7322862538976369,0.6673450980985515,0.7331274880361057,0.9978628317738044,0.9986913328310052,0.9974012170859251,0.9987484579066976,0.9888571085000962,0.7644920596336858,1.0377508073938477,0.7545525368029293
2,146.18818587105625,130.9181421467764,83.29862054183813,0.7265651309266397,0.7601288118211914,0.6905839348341821,0.7577097289769715,0.9977906701901373,0.9986315247085714,0.9979596572821378,0.9990840496946907,0.933352229780951,0.7445657728940909,1.0078093863809436,0.7057310299156216
2,145.74959362139919,125.78818758573388,83.70631001371743,0.6357703799569897,0.6895601030561741,0.6163051952426529,0.6854058552023065,0.9970208697543251,0.9981022417776461,0.9958913455280298,0.9980741638008493,1.229069607641221,0.9467601639179184,1.3353638425068988,0.9757928126564673
2,141.402170781893,127.07344907407408,80.05559927983539,0.7079042393606257,0.7588523292740578,0.7012168618710474,0.7560479789327246,0.9976237603269414,0.9985173426499449,0.9971283692546161,0.9986624198051665,0.9476637119495402,0.7117521200507275,0.9679275750706168,0.7156078509518
2,152.90269290123456,138.33413237311385,79.49087962962963,0.7170249869328038,0.7472826609542157,0.6670084647763761,0.7437224430747704,0.9989450399812739,0.9992419800379941,0.9981548252315872,0.9990851489692862,0.6970993953137167,0.5900857296727989,0.862789459218122,0.6143633491691091
2,134.63662379972564,113.52482681755829,81.077795781893,0.6508228641667487,0.6492387852162889,0.5479651107517641,0.6515030618200436,0.9982663266110542,0.9987191635412578,0.99690107083123,0.9985102159800591,0.9800874390161274,0.9351860997851702,1.4146524771526046,0.9500026197324833
2,139.89883316186558,125.31477109053498,81.84518518518519,0.7247013471423515,0.7489186770630746,0.6783911738629985,0.7513205477322198,0.9980806506621721,0.9987992999173625,0.9974803679099404,0.998807094704717,0.9471285989144433,0.7806905958474077,1.0965634233493546,0.7609438252045505
2,145.32911436899863,115.57322102194787,65.85723251028807,0.691699396074244,0.7337803799654325,0.6641296698953532,0.7409365326398366,0.9982594816977778,0.9988302967186052,0.9974598618780737,0.9988063499543048,0.831946162303392,0.6799090566300172,0.9351233422663313,0.6619462808816915
2,147.83206275720164,131.05870198902608,68.65784122085049,0.7159605479442966,0.7551040761298387,0.6882380129206449,0.760667376929221,0.9983339896836695,0.9987352697806484,0.997645412148648,0.9989586556893157,0.6971346114203534,0.5780177815417923,0.7972471311757474,0.5523083279149203
2,146.77117969821674,131.90803840877916,88.8670353223594,0.6599788475302135,0.7089329471793654,0.6408887072448148,0.7077200502625575,0.9973737796829015,0.998509701926391,0.9971798370819281,0.9985654133425561,1.157854909640735,0.8855700838571957,1.2171270528414988,0.8853622231135911
2,137.30108882030177,104.7490037722908,63.75162808641975,0.676091247707495,0.7202582840901989,0.649384618030567,0.7238186817219945,0.9982845206975425,0.9988891095799418,0.9975161809043442,0.9987895279875271,0.8825353878926325,0.7174906226459911,0.9911452965025973,0.7156825777480693
2,162.24605709876542,129.88386059670782,71.14677554869685,0.6666885508585809,0.7016441239847376,0.6193219995619527,0.7065849427845377,0.9978705034717684,0.9986620745691284,0.9971116035758055,0.9985741406023494,0.9372320140178311,0.7739316859653514,1.090446986875702,0.7736851734305744
2,140.89608024691358,122.59150548696844,62.46027263374486,0.7275680711611703,0.7683105176623262,0.7012694684138311,0.7684140636448199,0.9987008948654603,0.9990623132562901,0.9979563439651977,0.9989929498158067,0.6495378959664851,0.5267320082354049,0.7434540988112949,0.5332478412974573
2,155.30612482853223,144.50551868998627,82.37445301783265,0.7065678401849196,0.749285433123877,0.6853498335654773,0.7520227298894091,0.998523189505298,0.9990283612778045,0.9980584168651119,0.9989303783202581,0.6992991135848411,0.564479347489048,0.7685056345770939,0.5631316883703553
2,156.71441529492455,114.87185442386831,72.56142918381344,0.668276422652764,0.7075165559538634,0.6317148908719635,0.7117216984996545,0.9976608872609055,0.9986724054146022,0.9971957562006291,0.9985313381353417,0.9715127465129101,0.7890574202420019,1.0866805813236227,0.7908843615711549
2,134.6059293552812,115.05820044581618,71.89910751028806,0.6847533637678753,0.7275587601144582,0.6550206810780022,0.7259415467870886,0.9981601496532,0.999027095263191,0.9977060190567096,0.9986525164228461,0.8459578781008337,0.669253187269634,0.9377576788292399,0.7039590600227837
2,131.75837791495198,108.69943072702333,73.68103309327846,0.6456448660274664,0.6453327111755434,0.5386880375009947,0.6409575820041593,0.9983037149522438,0.9986627422914187,0.9969828599254256,0.9986724758602128,1.0013828763829968,0.9662449613095331,1.4709810691954934,0.975091067914608
2,155.58441958161865,130.05870456104253,72.62297839506172,0.7262380195601335,0.7734706025531806,0.7230174438066569,0.7796832725523895,0.9989827623384753,0.9993194588919869,0.9986747867584129,0.9993503614177562,0.6898208273208463,0.5423748175850152,0.7170686456401184,0.5214547503480754
2,147.61494684499314,121.477247085048,71.18055469821674,0.6717394306941531,0.6957070410868922,0.6070296309468771,0.6951675469574408,0.999068805632142,0.9994029327722767,0.9986102282059259,0.9993034125576071,0.8945165945166669,0.7652917222465035,1.1075053253626008,0.7769568328206786
2,149.5075805898491,136.19488254458162,69.2425291495199,0.73688572834162,0.7613459886967489,0.6879026908671724,0.7622311619084734,0.9985845804684179,0.9989887927525578,0.9978854373225386,0.9989060453333748,0.6201410362124794,0.5375536508334599,0.7656170549028007,0.5391830385633202
2,123.45565586419752,98.40052040466392,67.2099622770919,0.6327660752970086,0.700721810813507,0.6557393710775207,0.702440858456404,0.9969757377396684,0.9987341915080233,0.9978495828354184,0.9985240096491638,1.4844937469940274,1.0133030875909637,1.2694925444927887,1.0223278513640628
2,150.6132261659808,112.57433727709191,73.26760116598079,0.6472220962301214,0.7021786809821898,0.6343934905738172,0.7040099057208159,0.9986359447931578,0.9990839471100877,0.9977911262831437,0.998961113406207,0.9529349618636317,0.7628480701160584,1.0542508417509995,0.7633410951856073
2,127.70886745541839,113.6298010973937,75.92400205761317,0.5772586698611488,0.6224025513642639,0.5451859140291738,0.6235857878603639,0.9958938680913412,0.9973311950686311,0.9950870182151792,0.9976050682937312,1.8513072905933987,1.4819345822728194,2.002444513159296,1.4187930162224802
2,108.77385373799726,89.17325445816186,71.67793295610426,0.5652840487812889,0.6154955685847073,0.5483743953246062,0.6192579590692099,0.9967600822086949,0.998078704417704,0.9965181982972697,0.9982730442431946,1.779158077372714,1.3827935968583125,1.8369021851168696,1.3339626417554002
2,145.04306155692728,125.46612568587106,73.31377229080933,0.5694031851273385,0.6347936284971611,0.5682120768329149,0.6345073975297715,0.9962469488577488,0.9981543657065058,0.9967787902303328,0.9981021950348001,1.6249518999521746,1.1746390996365708,1.5415326736757664,1.1807314808531248
2,126.94226508916324,100.53805298353909,69.58704903978052,0.5728813751978625,0.656111939896042,0.6065302924408711,0.653575287351211,0.9969158588632032,0.9986651036960786,0.9979806714501958,0.9986218240126304,1.5701178451180975,1.060366367444527,1.31551656015959,1.070188217044373
2,154.69940157750344,132.64412294238684,114.08516632373114,0.6557766636830299,0.6835885466923267,0.585912131717815,0.6788076850713431,0.9974820777277182,0.9981347757674025,0.9950352858095343,0.9975818428362551,0.9394798323370555,0.8226612874825496,1.2735166288738906,0.872790083839991
2,119.0431670096022,107.34018604252401,76.14301783264746,0.5862130668394294,0.6277543205767906,0.55166770435724,0.6268298847385837,0.9953727620897779,0.9969733260274318,0.9937897562390672,0.996736343578423,1.7615689204977971,1.4102355096581303,2.0250317803893343,1.4636926546994375
2,163.11394375857338,146.88580761316874,132.68005229766803,0.571593553410697,0.6046760113292147,0.5043292779386803,0.6000054145588329,0.997569009678617,0.9981115326286909,0.9959142810750454,0.9980755951679252,1.1575336700337076,1.012132367782955,1.4732718339861701,1.028223537910105
2,145.47490826474623,117.85505658436215,108.99734653635116,0.6487731414736587,0.6789471929504184,0.5743720413521605,0.6687811669892691,0.9984963680110651,0.9991373170903551,0.9978462723887886,0.9988160665158538,0.9678751803752816,0.8048101724642733,1.247537449323267,0.8694385440814698
2,161.88853137860082,145.2368072702332,115.71876200274349,0.6551212136614065,0.6823102814636163,0.5978241795030239,0.6775496684411079,0.9939021004538645,0.9952422755919704,0.9898552320256631,0.9956751632312844,1.2147564076135953,1.071869999424509,1.5815630797774312,1.0588494993734041
