label,R,G,B,correlation 0,correlation 45,correlation 90,correlation 135,homogeneity 0,homogeneity 45,homogeneity 90,homogeneity 135,dissimilarity 0,dissimilarity 45,dissimilarity 90,dissimilarity 135
1,181.8478540809328,176.67300754458162,168.13076560356652,0.9954852042850749,0.9960613463373283,0.9948525157613721,0.9961705276993975,0.6017160707766803,0.6215755163084964,0.581131937720217,0.6201917083016966,0.9501296983439962,0.8903010630960403,1.023894557823142,0.8920335222690079
1,181.8478540809328,176.67300754458162,168.13076560356652,0.9948525157613721,0.9961705276993975,0.9954852042850749,0.9960613463373283,0.581131937720217,0.6201917083016966,0.6017160707766803,0.6215755163084964,1.023894557823142,0.8920335222690079,0.9501296983439962,0.8903010630960403
1,190.8194384430727,185.49695901920438,178.26934670781893,0.9939576335377739,0.9946667966094727,0.9931819167467719,0.9947655560424374,0.5675270575064655,0.5850652534134588,0.5467833314481706,0.58106729874047,1.0769197072768617,1.0187650151472036,1.157576616505201,1.0304060757179938
1,190.8194384430727,185.49695901920438,178.26934670781893,0.9931819167467719,0.9947655560424374,0.9939576335377739,0.9946667966094727,0.5467833314481706,0.58106729874047,0.5675270575064655,0.5850652534134588,1.157576616505201,1.0304060757179938,1.0769197072768617,1.0187650151472036
1,218.79122256515774,211.29091735253772,202.46893861454046,0.9914553353399422,0.9922962658513632,0.9910833081070913,0.9922795192247557,0.3809154016068153,0.38760886851554494,0.3731116094712241,0.38623120617439055,2.136809420738042,2.090575748491931,2.2053296571154175,2.0982116245691347
1,218.79122256515774,211.29091735253772,202.46893861454046,0.9910833081070913,0.9922795192247557,0.9914553353399422,0.9922962658513632,0.3731116094712241,0.38623120617439055,0.3809154016068153,0.38760886851554494,2.2053296571154175,2.0982116245691347,2.136809420738042,2.090575748491931
1,178.21680984224966,173.3278420781893,166.2986865569273,0.9955852419743301,0.9966486458158552,0.9955352680390169,0.9965524391554392,0.6051160948418373,0.6425783155560353,0.6017585342559177,0.6362186830991262,0.9374338624338726,0.8218178195064408,0.9533146086717599,0.8396654988099498
1,178.21680984224966,173.3278420781893,166.2986865569273,0.9955352680390169,0.9965524391554392,0.9955852419743301,0.9966486458158552,0.6017585342559177,0.6362186830991262,0.6051160948418373,0.6425783155560353,0.9533146086717599,0.8396654988099498,0.9374338624338726,0.8218178195064408
1,179.49999828532236,174.9657133058985,167.78344735939643,0.9952187603714583,0.9966646281928881,0.9954633958168715,0.9966248161291953,0.65090440568112,0.6873977267084007,0.6428628718718739,0.6813158746183551,0.8135478939050462,0.7042347761331181,0.8399290524290575,0.7189284692774064
1,179.49999828532236,174.9657133058985,167.78344735939643,0.9954633958168715,0.9966248161291953,0.9952187603714583,0.9966646281928881,0.6428628718718739,0.6813158746183551,0.65090440568112,0.6873977267084007,0.8399290524290575,0.7189284692774064,0.8135478939050462,0.7042347761331181
1,173.67986282578875,169.21837105624144,160.71782064471878,0.9955382529125983,0.9968646986868098,0.9957245160028719,0.996779608461508,0.6539437317116588,0.6912612990011752,0.649711944799793,0.6885469545018154,0.8027528688243061,0.6920422833416766,0.8188663849378198,0.6983236288706527
1,173.67986282578875,169.21837105624144,160.71782064471878,0.9957245160028719,0.996779608461508,0.9955382529125983,0.9968646986868098,0.649711944799793,0.6885469545018154,0.6539437317116588,0.6912612990011752,0.8188663849378198,0.6983236288706527,0.8027528688243061,0.6920422833416766
1,170.26871913580246,165.76440672153635,156.96542952674898,0.9918404712157352,0.9932059759013242,0.9912286745354183,0.9933161550733355,0.5439032209380128,0.569550124987658,0.5342656909365516,0.5674962980924386,1.1630248058819597,1.0693705169290513,1.2078153988868365,1.0745515748028067
1,170.26871913580246,165.76440672153635,156.96542952674898,0.9912286745354183,0.9933161550733355,0.9918404712157352,0.9932059759013242,0.5342656909365516,0.5674962980924386,0.5439032209380128,0.569550124987658,1.2078153988868365,1.0745515748028067,1.1630248058819597,1.0693705169290513
1,174.184561042524,169.93027177640604,161.98346450617285,0.9955329780400138,0.9966103986902709,0.9949460041629962,0.9966558193921661,0.6268619030468285,0.6674877297797785,0.6159641517653729,0.6651975826449,0.8753358414072784,0.7553882744208448,0.9166271559128815,0.7592577481810026
1,174.184561042524,169.93027177640604,161.98346450617285,0.9949460041629962,0.9966558193921661,0.9955329780400138,0.9966103986902709,0.6159641517653729,0.6651975826449,0.6268619030468285,0.6674877297797785,0.9166271559128815,0.7592577481810026,0.8753358414072784,0.7553882744208448
1,224.89063443072703,216.7739574759945,208.5723602537723,0.9902685710282736,0.9908386113128673,0.9897728211892021,0.9912879625668864,0.37213528046091776,0.3775702832947454,0.36582714928952276,0.37760081602606865,2.213151068508252,2.1786339769858656,2.2711837765409526,2.1719918814059938
1,224.89063443072703,216.7739574759945,208.5723602537723,0.9897728211892021,0.9912879625668864,0.9902685710282736,0.9908386113128673,0.36582714928952276,0.37760081602606865,0.37213528046091776,0.3775702832947454,2.2711837765409526,2.1719918814059938,2.213151068508252,2.1786339769858656
1,182.4948774005487,177.58281978737998,168.90440157750342,0.9946468222586501,0.9959229412429416,0.9941176249358467,0.9956907109806074,0.5696050087651668,0.6036000226222223,0.5592348840689186,0.5977048515308994,1.065283790283805,0.9459149780844286,1.110520167663036,0.9673581328951594
1,182.4948774005487,177.58281978737998,168.90440157750342,0.9941176249358467,0.9956907109806074,0.9946468222586501,0.9959229412429416,0.5592348840689186,0.5977048515308994,0.5696050087651668,0.6036000226222223,1.110520167663036,0.9673581328951594,1.065283790283805,0.9459149780844286
1,180.52128943758572,174.67890346364882,166.03798782578875,0.9949746763325501,0.9961896947419946,0.9949627206217881,0.9961400620878414,0.5485968617070757,0.58443162684827,0.5481107124556435,0.5798741539829587,1.1638888888888994,1.0306465757519212,1.173954682883263,1.0456048189335287
1,180.52128943758572,174.67890346364882,166.03798782578875,0.9949627206217881,0.9961400620878414,0.9949746763325501,0.9961896947419946,0.5481107124556435,0.5798741539829587,0.5485968617070757,0.58443162684827,1.173954682883263,1.0456048189335287,1.1638888888888994,1.0306465757519212
1,173.65322702331963,169.2195353223594,160.19134002057612,0.9920407148099014,0.9934072229612324,0.9914525076548487,0.9932786516845015,0.5548787237378962,0.5745414179269159,0.5340785777109882,0.5723500594933326,1.166944100872685,1.091372834318664,1.2525012025012108,1.098684035350063
1,173.65322702331963,169.2195353223594,160.19134002057612,0.9914525076548487,0.9932786516845015,0.9920407148099014,0.9934072229612324,0.5340785777109882,0.5723500594933326,0.5548787237378962,0.5745414179269159,1.2525012025012108,1.098684035350063,1.166944100872685,1.091372834318664
1,185.01849279835392,181.95669410150893,170.65083419067216,0.9963949771389145,0.9971645793016924,0.9960559728158517,0.9969588099191999,0.6203543465755144,0.6472141183264057,0.6058931950234786,0.6408578579396552,0.8878057788772138,0.8055935154319416,0.9380686112829039,0.8255936700391046
1,185.01849279835392,181.95669410150893,170.65083419067216,0.9960559728158517,0.9969588099191999,0.9963949771389145,0.9971645793016924,0.6058931950234786,0.6408578579396552,0.6203543465755144,0.6472141183264057,0.9380686112829039,0.8255936700391046,0.8878057788772138,0.8055935154319416
1,174.8275591563786,171.16844735939642,161.35745627572015,0.9931967057732864,0.9949156667439861,0.9926629248620241,0.9945102326482499,0.5700674238588109,0.6067222015474633,0.557606811247709,0.5970925334209588,1.0545892599464135,0.9298847918944592,1.1072416340273563,0.9621349875154669
1,174.8275591563786,171.16844735939642,161.35745627572015,0.9926629248620241,0.9945102326482499,0.9931967057732864,0.9949156667439861,0.557606811247709,0.5970925334209588,0.5700674238588109,0.6067222015474633,1.1072416340273563,0.9621349875154669,1.0545892599464135,0.9298847918944592
1,173.40912722908092,170.49340192043897,160.9014188957476,0.992375980073356,0.9941173857838409,0.9923498440618789,0.9941644375575206,0.5583847901582732,0.5928656942282032,0.5526385792235957,0.5902856080092616,1.0966836734693983,0.9737837784444934,1.118901601044466,0.9807668687153204
1,173.40912722908092,170.49340192043897,160.9014188957476,0.9923498440618789,0.9941644375575206,0.992375980073356,0.9941173857838409,0.5526385792235957,0.5902856080092616,0.5583847901582732,0.5928656942282032,1.118901601044466,0.9807668687153204,1.0966836734693983,0.9737837784444934
1,184.75052554869686,177.83811899862826,168.53392232510288,0.9932830962193427,0.9945752405235062,0.9925401519733243,0.9943890475328109,0.5280214091949903,0.5502854774091056,0.5070020339565746,0.543118506275289,1.24574829931975,1.1567862667609132,1.3404521404521577,1.183146788336771
1,184.75052554869686,177.83811899862826,168.53392232510288,0.9925401519733243,0.9943890475328109,0.9932830962193427,0.9945752405235062,0.5070020339565746,0.543118506275289,0.5280214091949903,0.5502854774091056,1.3404521404521577,1.183146788336771,1.24574829931975,1.1567862667609132
1,173.23894804526748,165.49597650891633,158.79934670781893,0.9937802747738506,0.9948931273548144,0.9932775764129833,0.9946813881216142,0.5531299794498468,0.5755995347462074,0.5444510037860083,0.5741025460290613,1.1189290867862403,1.041464782635207,1.159483439840591,1.0470383709214803
1,173.23894804526748,165.49597650891633,158.79934670781893,0.9932775764129833,0.9946813881216142,0.9937802747738506,0.9948931273548144,0.5444510037860083,0.5741025460290613,0.5531299794498468,0.5755995347462074,1.159483439840591,1.0470383709214803,1.1189290867862403,1.041464782635207
1,196.20466392318244,194.2344170096022,188.64355795610425,0.996325086692489,0.9975130799354235,0.9965476466150492,0.9973403001574966,0.4960104877925452,0.5558291727600997,0.5164962808276158,0.5270576472555006,1.4073120662406593,1.1459225366569281,1.3238473167044853,1.258047088188784
1,196.20466392318244,194.2344170096022,188.64355795610425,0.9965476466150492,0.9973403001574966,0.996325086692489,0.9975130799354235,0.5164962808276158,0.5270576472555006,0.4960104877925452,0.5558291727600997,1.3238473167044853,1.258047088188784,1.4073120662406593,1.1459225366569281
1,184.10500171467763,184.332390260631,175.4166383744856,0.9947404320108398,0.9967324397001139,0.9943062248997444,0.995989339967906,0.5698479305314073,0.6115931588581105,0.5684844440203723,0.6089643165415618,1.1467017109874595,0.9808828240888198,1.1744863602006874,0.9963323744825926
1,184.10500171467763,184.332390260631,175.4166383744856,0.9943062248997444,0.995989339967906,0.9947404320108398,0.9967324397001139,0.5684844440203723,0.6089643165415618,0.5698479305314073,0.6115931588581105,1.1744863602006874,0.9963323744825926,1.1467017109874595,0.9808828240888198
1,167.6730606995885,167.17937414266117,170.69194530178328,0.9961688414419765,0.9973081573021076,0.996658240238481,0.9973046260406989,0.48185051236203363,0.5347533896580108,0.5226147048999189,0.5355178285153418,1.4689857761286536,1.2283470518560955,1.2912990448704948,1.222853343938229
1,167.6730606995885,167.17937414266117,170.69194530178328,0.996658240238481,0.9973046260406989,0.9961688414419765,0.9973081573021076,0.5226147048999189,0.5355178285153418,0.48185051236203363,0.5347533896580108,1.2912990448704948,1.222853343938229,1.4689857761286536,1.2283470518560955
1,219.14848679698216,212.9273559670782,203.58633487654322,0.9913959511868426,0.9920227011193947,0.9907443583107852,0.991983158529758,0.3777445675046454,0.38809884207005957,0.3692427090308406,0.38541337357487,2.1430349412492653,2.082949320630349,2.222665429808322,2.0971645904928566
1,219.14848679698216,212.9273559670782,203.58633487654322,0.9907443583107852,0.991983158529758,0.9913959511868426,0.9920227011193947,0.3692427090308406,0.38541337357487,0.3777445675046454,0.38809884207005957,2.222665429808322,2.0971645904928566,2.1430349412492653,2.082949320630349
1,217.42944615912208,210.9795901920439,201.90159293552813,0.990092444924795,0.9909612171554948,0.9896977955070252,0.99106448026554,0.3836088775546061,0.39552256896093574,0.37711639408239844,0.39248990852811877,2.104237098879996,2.0266293662566395,2.157852332852368,2.0434420364855685
1,217.42944615912208,210.9795901920439,201.90159293552813,0.9896977955070252,0.99106448026554,0.990092444924795,0.9909612171554948,0.37711639408239844,0.39248990852811877,0.3836088775546061,0.39552256896093574,2.157852332852368,2.0434420364855685,2.104237098879996,2.0266293662566395
1,221.09371484910838,213.11542952674898,204.5387079903978,0.9908171591306851,0.9918273663115698,0.9906927032801397,0.9917065482070578,0.37006734947527353,0.3845184461096807,0.3695225202828339,0.3812427852605137,2.206779529993871,2.102973525240904,2.2202887720745306,2.128820407458588
1,221.09371484910838,213.11542952674898,204.5387079903978,0.9906927032801397,0.9917065482070578,0.9908171591306851,0.9918273663115698,0.3695225202828339,0.3812427852605137,0.37006734947527353,0.3845184461096807,2.2202887720745306,2.128820407458588,2.206779529993871,2.102973525240904
2,181.6732733196159,179.34309842249658,177.34626800411522,0.9938044957022705,0.9960118355435812,0.9951742903386225,0.9963853464768365,0.585727873510448,0.6221750550410742,0.580098911319365,0.6232225113621073,1.3270485466914588,1.0834036939087386,1.2384276437848432,1.0749037355667774
2,180.86554269547324,179.8747848079561,177.11517403978053,0.9932586374170023,0.9956011387306941,0.9946697147500367,0.9961749821064004,0.5855490018102205,0.6207045602841103,0.5770654542873365,0.6216280993768664,1.2636406582835669,1.0618136622915726,1.2238146773861507,1.0412062450987425
2,177.55187757201645,175.19849965706447,180.03243484224967,0.9958050538056584,0.9975803474564082,0.9968162978810877,0.997304811585219,0.5489273652308643,0.5669796537656611,0.5132525199011416,0.5681619126728742,1.3255248058819835,1.1796097199806512,1.406896344396368,1.189329357066098
2,175.47165980795612,172.42390003429355,176.38688443072704,0.9958011684438989,0.9973457892168761,0.9965612440063137,0.9973609212798406,0.5333956967061019,0.5484194404751721,0.49345112371722055,0.5460031951545723,1.3864624132481647,1.2619526369540253,1.513870851370881,1.2708099096321037
2,173.51562842935527,173.3799039780521,169.81123371056242,0.9923597983780694,0.9950528716673324,0.9939395210449304,0.9946987670497751,0.609491228977674,0.648917330134683,0.6146476623222564,0.651297538330239,1.4111111111111274,1.1387788267205556,1.2951951487665858,1.1564581560003322
2,171.65252229080932,170.76568329903978,168.01589163237313,0.9946533779470311,0.9967624233079018,0.9962654470980554,0.996829968192967,0.615378174191988,0.65576545908112,0.6224852713731726,0.6583429390319376,1.269849859135609,1.0257163250564025,1.1430959252388455,1.0050977417905669
2,172.50234996570646,172.6915414951989,166.63346536351165,0.9943095289451366,0.9960380987320797,0.9949267879097184,0.9963398147129341,0.5905731441424685,0.6299972695174255,0.5917688587817737,0.6315329496727468,1.3139447193018827,1.0877447195211092,1.2511844636845029,1.0811034828699349
2,182.83324074074073,176.0377880658436,169.0820816186557,0.9983642134756293,0.9987769371305366,0.9983914361427211,0.9987600553548035,0.6152483508756349,0.643589184689359,0.6136001818765043,0.6435615095686927,0.9574417645846272,0.8533989096759171,0.9522091664948905,0.8552335813633074
2,193.21861625514404,186.0461025377229,180.00712620027434,0.9971889025838112,0.9980045365299458,0.9968569912042349,0.9978950530439927,0.5898151906623115,0.6258258418923556,0.6007476558394229,0.6230535804561506,1.0740319865320054,0.9288197203156394,1.0299019102590794,0.9422894400729758
2,188.080219478738,185.00533607681757,182.1719170096022,0.9891471509035995,0.9934874278244791,0.9931343847553329,0.993934394232798,0.5634916089354389,0.6044880069508295,0.568491235406455,0.607606243194845,1.651430117501569,1.320421630916624,1.4388820174534507,1.295743750649568
2,178.66239540466393,178.09537465706447,170.16955847050755,0.9949915723393925,0.9965308883217641,0.9953194142890952,0.9971189171259224,0.5664164948421004,0.6071327888949076,0.567692810098275,0.6100121811402668,1.2285594035594438,1.0341089173117881,1.1986678004535625,1.0152528557231635
2,168.95420353223594,167.18349451303155,167.40482938957476,0.9967864191275623,0.997586827738943,0.9966299045632514,0.9976330139678361,0.5132061031475189,0.527231896546284,0.47270951202949674,0.5270127430909813,1.3546055796056073,1.2717366936914203,1.5346397649969286,1.269577346958226
2,195.2990629286694,191.65803840877916,182.15293124142661,0.9970020313586488,0.9978366652410275,0.9970932985761822,0.9976767472124017,0.5755701972624282,0.6050825926769007,0.5832680694979255,0.6093099899093034,1.0727770906342435,0.9558879991341939,1.0369004672576285,0.9485639141724049
2,162.39473936899861,157.55798439643348,175.64416152263374,0.9962697617152177,0.9979315435924584,0.9975199135925605,0.9979637246032252,0.5372373789976965,0.5617325964078737,0.5062799510186737,0.5609193980703078,1.4010444581873414,1.20770871323032,1.4351602762317452,1.213389667603168
2,163.36060871056242,158.0791898148148,177.54549554183814,0.9955082344159891,0.9974151779850399,0.9971063634064741,0.9976259974012451,0.5394196057431208,0.5628500320832797,0.5075983501518346,0.5637317231265498,1.4903499278499253,1.2786768375276105,1.494524324881497,1.2633398067925616
2,191.8332818930041,191.12999485596708,184.29248113854595,0.9968838852175814,0.9980392972250961,0.9971241194298658,0.9978692150435183,0.6237820759307393,0.6524042403216016,0.6273829455716082,0.6527896738036423,1.0068164639593464,0.8737984661251403,0.9719078540507321,0.878863568625398
2,184.2548765432099,188.7738725994513,190.34656807270233,0.9952764989601366,0.9972446433996763,0.9967173594368239,0.9973459546814535,0.5676800210719338,0.5920680617860992,0.5446555533170101,0.5911157534538927,1.2864735793307565,1.1153747377046415,1.286995808424411,1.1086630689006698
2,166.34882544581617,169.6600917352538,178.27633573388204,0.9954639442113115,0.9972415190367634,0.9964380644552423,0.9973623527496089,0.552817576883159,0.5730285535509109,0.5130996725142507,0.5645155062709373,1.3304988662131807,1.1694425810463631,1.4054327286470405,1.1901376089658404
2,187.45200788751714,190.43363940329218,193.81374399862827,0.9915243734200556,0.9945312463640733,0.9932337900173219,0.9947891069399745,0.5966258100581519,0.6199551186241367,0.5752129517583633,0.6194355167790714,1.216707895279369,1.0590891404786504,1.2259388098674215,1.0507274696561981
2,190.132872085048,192.910186042524,194.9461814128944,0.9949677589935569,0.9969125111957876,0.9960873791237651,0.9970427664110518,0.58168427408628,0.6030204056485158,0.5561103868058531,0.6053224447915666,1.2984195698481875,1.1211905438822343,1.3073910877482748,1.1082250152674549
2,183.60244255829903,183.68642146776406,177.9190200617284,0.9941759634604276,0.9959659488686159,0.9945936075783705,0.9963695586539366,0.5762302881300803,0.6246995778607664,0.5901516281421618,0.6228861755523566,1.4254423486566328,1.1549541718595953,1.3265512265512223,1.1412980645759672
2,183.89241683813444,183.05200360082304,180.48810871056241,0.991843505692972,0.9938391667735356,0.9928663982853341,0.9942448609346836,0.6194604501532195,0.6601342669918757,0.6278074026102552,0.6593852990212297,1.4232735518449844,1.183541036606678,1.338456847385423,1.1741417799235723
2,188.0995996227709,189.38411608367628,192.1257424554184,0.9932940616252216,0.9958994824598392,0.994922793349751,0.9959412085707839,0.5703382706413136,0.6067040455135123,0.5616476265485696,0.6013244771212455,1.3339328660757872,1.1167876754039838,1.3097213632928457,1.1334070866770767
2,183.16612825788752,178.13575017146778,169.32135888203018,0.9951552228062928,0.9965683319058156,0.995114525732448,0.9964616885868149,0.5089604157457952,0.5485567200047033,0.5215128372202545,0.5514913756220402,1.353150553150566,1.1717805849476153,1.294089706589724,1.163652542729555
2,192.08734739368998,188.45963906035666,179.1549742798354,0.9923861319310389,0.9952325244799203,0.9930736219804326,0.9953844485478269,0.5568182836736891,0.598706627306621,0.5528961970711257,0.5988355973505461,1.231657562014736,1.0375386195813388,1.2161891019034254,1.0341613119620385
2,191.78799982853224,188.59400891632373,178.62009173525377,0.9918752097717543,0.9953820234513844,0.9954318695855628,0.9965753350690352,0.5764192875534159,0.6233486242206867,0.5908928568202583,0.6298937722084055,1.1976001511716294,0.978128239771659,1.0843202432488401,0.9454666173068981
2,191.05332647462276,187.67798439643346,178.4744855967078,0.9901354164557523,0.9938672881110892,0.9909492937825053,0.993816005338149,0.5418248290621409,0.5820821722124482,0.5357187810817349,0.5836340118886411,1.35170068027217,1.133125358065897,1.3346741221741827,1.13452627076352
2,189.35923782578874,186.97637774348422,177.88918295610426,0.9926907833720457,0.9950174178823296,0.9923428321389635,0.9953820014135288,0.5480219856520996,0.586687852888565,0.5421954350696447,0.5893601415552158,1.247205902563083,1.070250918838966,1.2606567374424966,1.0622680355699492
2,187.90133316186558,183.1768244170096,175.68959790809328,0.9958206423819224,0.996953627739973,0.995673206250092,0.996794135082472,0.5553159189481639,0.5796801082510709,0.5542659841403208,0.5917269371954247,1.1465599876314367,1.040843777190455,1.1429696626125387,1.0076135439311928
2,188.22259773662552,185.5284842249657,176.88638288751716,0.9913572902277873,0.9951927407692172,0.9936908215442375,0.99521242158775,0.5664564280994784,0.603328615151878,0.5633956118159047,0.6048076845036344,1.2258340204769202,1.0370370052248565,1.183558372844129,1.029535122023697
2,181.36075274348423,174.54613511659807,169.67822273662551,0.9941346099680828,0.9959331371119461,0.9940411438863466,0.9959716981920212,0.5689714553128188,0.6060066735598283,0.5759749600176023,0.6173651930916131,1.1397220504363585,0.9861746837639236,1.106323438466319,0.9497458000534179
2,179.2968870027435,173.9307047325103,168.02509945130316,0.9927051590496673,0.9942872108633365,0.9927410474258496,0.9951070118251008,0.5282099130743839,0.5635150656969421,0.5406057346332046,0.579562066402173,1.2397899058613464,1.096108967129652,1.1883288669003114,1.0349266174271445
2,191.96790895061727,190.35386659807955,182.47881687242798,0.9894253694173122,0.9934577404795607,0.9907219387178362,0.9936414480799675,0.5804613141208743,0.6182388076290295,0.5691983857061209,0.6190991863086461,1.1923976156119453,1.0126554553567395,1.2049689067546634,1.0084509994064654
2,175.01152349108366,167.48888888888888,161.76068244170096,0.9943310441040796,0.9959981732515958,0.9942879464847849,0.9958845833428261,0.4813867927230924,0.5145340780263623,0.4834725891732417,0.5209527605519608,1.4948395519824356,1.3245221564950902,1.4794964955679533,1.299902683379128
2,195.14456189986282,188.1562448559671,181.06807098765432,0.9938694448198329,0.9960264256112744,0.9943671741879518,0.9959661157298416,0.527681085440687,0.5574628901032014,0.5205587665296325,0.5685594947277803,1.3048057101628787,1.1536760859650133,1.3093202432488453,1.1166571182426979
2,174.36961762688614,169.3936325445816,162.97372942386832,0.9957655879752441,0.9965490329145911,0.9946446870152272,0.9964865304543699,0.5837042563413778,0.6099562676819396,0.5679621303650711,0.6152910242253793,1.0299929567786805,0.932964051257424,1.0855562426991179,0.9197794958260312
2,176.57134945130315,171.3996622085048,162.73366255144032,0.994621626846209,0.9960450626662413,0.994478723066336,0.9958840815246224,0.5607295114356465,0.5976878724536596,0.5666058408745137,0.6006799474851474,1.1125755857898836,0.9722308353682733,1.08858740465885,0.9644781449888761
2,198.27521347736626,186.3523276748971,183.553640260631,0.9925239921713257,0.9955559775229761,0.9943496994498879,0.9953084076560628,0.5318768126511692,0.5685977579027992,0.5498323352270685,0.5745585210534148,1.305498007283759,1.13169438286402,1.2070990517419373,1.110949537080375
2,172.12290294924554,162.77317215363513,157.48224108367626,0.9940019924553829,0.9963655543747573,0.9949153170906302,0.9956815927934294,0.49545207486239773,0.5391163153351173,0.5129725261187842,0.5428104618277023,1.4236317254174697,1.2129456014691051,1.3294200508486476,1.2123890156763015
2,193.20951560356653,182.264923696845,179.8891520919067,0.9956800210289745,0.9968612045706251,0.9958680055196564,0.9969537609620285,0.576390776138161,0.6109231749359226,0.5958360193960073,0.6133152302798396,1.0741599670171187,0.9461005066820322,1.000877825877835,0.9340540317683343
2,193.8684919410151,182.8546124828532,179.18430126886145,0.995389191937397,0.9970773857591305,0.9963696014305674,0.9968134554532333,0.5135920268520509,0.5412508565079541,0.528701183567099,0.5413966435174306,1.3728887514602037,1.2247807799244235,1.2769987287844677,1.2292231591225464
2,170.82567558299039,163.36276491769547,157.58342592592592,0.9934877721147366,0.9951106407232532,0.9939101600692221,0.9949575431324668,0.5708664015110683,0.6025294141152542,0.5812148998362334,0.6045515752047986,1.0714663643235176,0.9567838617605737,1.0290833505119334,0.9521679789665484
2,183.3386274005487,180.42818244170095,173.35544152949245,0.9897588666700434,0.9952503042622429,0.9942362448933127,0.994595180912121,0.5572361814412132,0.6138926959257643,0.5795449632326358,0.6082390343070495,1.3625927643785432,1.0607752175022103,1.1824752628324375,1.080560639936227
2,199.01629372427985,187.37404749657065,187.12361282578874,0.9947128809407845,0.9960378482405834,0.9940305087116275,0.9957385368611753,0.5010020600735849,0.5267469272316668,0.5095082900013246,0.527704303360823,1.3894179894180063,1.2668201858549801,1.3528834260977372,1.265348841004556
2,186.15127743484226,183.04401491769548,173.17721879286694,0.991920666209929,0.9948480337681075,0.9938851712113252,0.9953170603381648,0.5476192262646887,0.5884360362109142,0.5554772143188224,0.5894446419061731,1.6243798529513245,1.33441014360426,1.4828428846286266,1.307952563086137
2,174.88288237311386,172.50501457475994,167.87346879286693,0.9922162948644797,0.9951670991632382,0.9938500500589261,0.9955569459222338,0.5126248025036672,0.556582459587308,0.5158644516415879,0.5587829966228433,1.6540335326050086,1.3648978175480846,1.5553064660208384,1.3441512539070506
2,193.34558899176955,190.46763974622772,180.69893089849108,0.9897825607116867,0.9947930032815074,0.9939460247150709,0.9946264148197832,0.5388557447915358,0.5891188990161595,0.5593232487140676,0.5850397478382843,1.5058974094689066,1.1862904673516905,1.3032261389404762,1.2028772393344682
2,177.80824845679012,174.47117969821673,168.13944530178327,0.9913291615867678,0.9959396209024459,0.9953427446261294,0.9958004563899405,0.558230648795374,0.6177474437259104,0.5891472355069399,0.6113102213490598,1.4006502095788478,1.0663556772180347,1.171398508898558,1.0878263177469252
