label,R,G,B,homogeneity 0,homogeneity 45,homogeneity 90,homogeneity 135,correlation 0,correlation 45,correlation 90,correlation 135,contrast 0,contrast 45,contrast 90,contrast 135
1,181.8478540809328,176.67300754458162,168.13076560356652,0.581131937720217,0.6201917083016966,0.6017160707766803,0.6215755163084964,0.9948525157613721,0.9961705276993975,0.9954852042850749,0.9960613463373283,2.2821282553425584,1.697332425159388,2.000554009482608,1.7457236087717218
1,190.8194384430727,185.49695901920438,178.26934670781893,0.5675270575064655,0.5850652534134588,0.5467833314481706,0.58106729874047,0.9939576335377739,0.9946667966094727,0.9931819167467719,0.9947655560424374,2.5819719301862523,2.279790868041925,2.915616195973364,2.2375753817293753
1,190.8194384430727,185.49695901920438,178.26934670781893,0.5467833314481706,0.58106729874047,0.5675270575064655,0.5850652534134588,0.9931819167467719,0.9947655560424374,0.9939576335377739,0.9946667966094727,2.915616195973364,2.2375753817293753,2.5819719301862523,2.279790868041925
1,218.79122256515774,211.29091735253772,202.46893861454046,0.3809154016068153,0.38760886851554494,0.3731116094712241,0.38623120617439055,0.9914553353399422,0.9922962658513632,0.9910833081070913,0.9922795192247557,10.018536556036787,9.032391059926624,10.454551467051632,9.052024451982039
1,218.79122256515774,211.29091735253772,202.46893861454046,0.3731116094712241,0.38623120617439055,0.3809154016068153,0.38760886851554494,0.9910833081070913,0.9922795192247557,0.9914553353399422,0.9922962658513632,10.454551467051632,9.052024451982039,10.018536556036787,9.032391059926624
1,178.21680984224966,173.3278420781893,166.2986865569273,0.6051160948418373,0.6425783155560353,0.6017585342559177,0.6362186830991262,0.9955852419743301,0.9966486458158552,0.9955352680390169,0.9965524391554392,1.9889816532673887,1.510407209503872,2.012881364667097,1.5537667888349527
1,178.21680984224966,173.3278420781893,166.2986865569273,0.6017585342559177,0.6362186830991262,0.6051160948418373,0.6425783155560353,0.9955352680390169,0.9965524391554392,0.9955852419743301,0.9966486458158552,2.012881364667097,1.5537667888349527,1.9889816532673887,1.510407209503872
1,179.49999828532236,174.9657133058985,167.78344735939643,0.65090440568112,0.6873977267084007,0.6428628718718739,0.6813158746183551,0.9952187603714583,0.9966646281928881,0.9954633958168715,0.9966248161291953,1.9030672369958281,1.3279527176933237,1.8067486085343307,1.3438042467152356
1,179.49999828532236,174.9657133058985,167.78344735939643,0.6428628718718739,0.6813158746183551,0.65090440568112,0.6873977267084007,0.9954633958168715,0.9966248161291953,0.9952187603714583,0.9966646281928881,1.8067486085343307,1.3438042467152356,1.9030672369958281,1.3279527176933237
1,173.67986282578875,169.21837105624144,160.71782064471878,0.6539437317116588,0.6912612990011752,0.649711944799793,0.6885469545018154,0.9955382529125983,0.9968646986868098,0.9957245160028719,0.996779608461508,1.71900381364669,1.2081553561504839,1.647788256716836,1.2409449589904475
1,173.67986282578875,169.21837105624144,160.71782064471878,0.649711944799793,0.6885469545018154,0.6539437317116588,0.6912612990011752,0.9957245160028719,0.996779608461508,0.9955382529125983,0.9968646986868098,1.647788256716836,1.2409449589904475,1.71900381364669,1.2081553561504839
1,170.26871913580246,165.76440672153635,156.96542952674898,0.5439032209380128,0.569550124987658,0.5342656909365516,0.5674962980924386,0.9918404712157352,0.9932059759013242,0.9912286745354183,0.9933161550733355,2.901592455163912,2.416646553419772,3.120786951144122,2.3774570728912585
1,170.26871913580246,165.76440672153635,156.96542952674898,0.5342656909365516,0.5674962980924386,0.5439032209380128,0.569550124987658,0.9912286745354183,0.9933161550733355,0.9918404712157352,0.9932059759013242,3.120786951144122,2.3774570728912585,2.901592455163912,2.416646553419772
1,174.184561042524,169.93027177640604,161.98346450617285,0.6268619030468285,0.6674877297797785,0.6159641517653729,0.6651975826449,0.9955329780400138,0.9966103986902709,0.9949460041629962,0.9966558193921661,1.9375721500721734,1.4706559896103968,2.193405139833733,1.4509495886161017
1,174.184561042524,169.93027177640604,161.98346450617285,0.6159641517653729,0.6651975826449,0.6268619030468285,0.6674877297797785,0.9949460041629962,0.9966558193921661,0.9955329780400138,0.9966103986902709,2.193405139833733,1.4509495886161017,1.9375721500721734,1.4706559896103968
1,224.89063443072703,216.7739574759945,208.5723602537723,0.37213528046091776,0.3775702832947454,0.36582714928952276,0.37760081602606865,0.9902685710282736,0.9908386113128673,0.9897728211892021,0.9912879625668864,10.685100151171813,10.059005824395474,11.228965677180158,9.565626017293665
1,224.89063443072703,216.7739574759945,208.5723602537723,0.36582714928952276,0.37760081602606865,0.37213528046091776,0.3775702832947454,0.9897728211892021,0.9912879625668864,0.9902685710282736,0.9908386113128673,11.228965677180158,9.565626017293665,10.685100151171813,10.059005824395474
1,182.4948774005487,177.58281978737998,168.90440157750342,0.5696050087651668,0.6036000226222223,0.5592348840689186,0.5977048515308994,0.9946468222586501,0.9959229412429416,0.9941176249358467,0.9956907109806074,2.6799216656359803,2.0416709255214287,2.9466089466089738,2.157965575855851
1,182.4948774005487,177.58281978737998,168.90440157750342,0.5592348840689186,0.5977048515308994,0.5696050087651668,0.6036000226222223,0.9941176249358467,0.9956907109806074,0.9946468222586501,0.9959229412429416,2.9466089466089738,2.157965575855851,2.6799216656359803,2.0416709255214287
1,180.52128943758572,174.67890346364882,166.03798782578875,0.5485968617070757,0.58443162684827,0.5481107124556435,0.5798741539829587,0.9949746763325501,0.9961896947419946,0.9949627206217881,0.9961400620878414,3.153375592661353,2.391651728465144,3.1627405002405307,2.422805931074396
1,180.52128943758572,174.67890346364882,166.03798782578875,0.5481107124556435,0.5798741539829587,0.5485968617070757,0.58443162684827,0.9949627206217881,0.9961400620878414,0.9949746763325501,0.9961896947419946,3.1627405002405307,2.422805931074396,3.153375592661353,2.391651728465144
1,173.65322702331963,169.2195353223594,160.19134002057612,0.5548787237378962,0.5745414179269159,0.5340785777109882,0.5723500594933326,0.9920407148099014,0.9934072229612324,0.9914525076548487,0.9932786516845015,3.210046897546934,2.659498334107789,3.448740809455125,2.7113656021390664
1,173.65322702331963,169.2195353223594,160.19134002057612,0.5340785777109882,0.5723500594933326,0.5548787237378962,0.5745414179269159,0.9914525076548487,0.9932786516845015,0.9920407148099014,0.9934072229612324,3.448740809455125,2.7113656021390664,3.210046897546934,2.659498334107789
1,185.01849279835392,181.95669410150893,170.65083419067216,0.6203543465755144,0.6472141183264057,0.6058931950234786,0.6408578579396552,0.9963949771389145,0.9971645793016924,0.9960559728158517,0.9969588099191999,1.805711021782466,1.4202102485653707,1.975485295128163,1.5232773970337703
1,185.01849279835392,181.95669410150893,170.65083419067216,0.6058931950234786,0.6408578579396552,0.6203543465755144,0.6472141183264057,0.9960559728158517,0.9969588099191999,0.9963949771389145,0.9971645793016924,1.975485295128163,1.5232773970337703,1.805711021782466,1.4202102485653707
1,174.8275591563786,171.16844735939642,161.35745627572015,0.5700674238588109,0.6067222015474633,0.557606811247709,0.5970925334209588,0.9931967057732864,0.9949156667439861,0.9926629248620241,0.9945102326482499,2.498616264687721,1.8677249813397705,2.6959106369820773,2.0166623577077174
1,174.8275591563786,171.16844735939642,161.35745627572015,0.557606811247709,0.5970925334209588,0.5700674238588109,0.6067222015474633,0.9926629248620241,0.9945102326482499,0.9931967057732864,0.9949156667439861,2.6959106369820773,2.0166623577077174,2.498616264687721,1.8677249813397705
1,173.40912722908092,170.49340192043897,160.9014188957476,0.5583847901582732,0.5928656942282032,0.5526385792235957,0.5902856080092616,0.992375980073356,0.9941173857838409,0.9923498440618789,0.9941644375575206,2.5272581254724305,1.9502791947715226,2.536611008039598,1.9346827675713165
1,173.40912722908092,170.49340192043897,160.9014188957476,0.5526385792235957,0.5902856080092616,0.5583847901582732,0.5928656942282032,0.9923498440618789,0.9941644375575206,0.992375980073356,0.9941173857838409,2.536611008039598,1.9346827675713165,2.5272581254724305,1.9502791947715226
1,184.75052554869686,177.83811899862826,168.53392232510288,0.5280214091949903,0.5502854774091056,0.5070020339565746,0.543118506275289,0.9932830962193427,0.9945752405235062,0.9925401519733243,0.9943890475328109,3.777963306534816,3.051900766250278,4.19784065141215,3.156652273884864
1,184.75052554869686,177.83811899862826,168.53392232510288,0.5070020339565746,0.543118506275289,0.5280214091949903,0.5502854774091056,0.9925401519733243,0.9943890475328109,0.9932830962193427,0.9945752405235062,4.19784065141215,3.156652273884864,3.777963306534816,3.051900766250278
1,173.23894804526748,165.49597650891633,158.79934670781893,0.5531299794498468,0.5755995347462074,0.5444510037860083,0.5741025460290613,0.9937802747738506,0.9948931273548144,0.9932775764129833,0.9946813881216142,2.7978458049886896,2.297745913432011,3.0252946127946325,2.393015707228994
1,173.23894804526748,165.49597650891633,158.79934670781893,0.5444510037860083,0.5741025460290613,0.5531299794498468,0.5755995347462074,0.9932775764129833,0.9946813881216142,0.9937802747738506,0.9948931273548144,3.0252946127946325,2.393015707228994,2.7978458049886896,2.297745913432011
1,196.20466392318244,194.2344170096022,188.64355795610425,0.4960104877925452,0.5558291727600997,0.5164962808276158,0.5270576472555006,0.996325086692489,0.9975130799354235,0.9965476466150492,0.9973403001574966,5.118792517006847,3.4640765958251007,4.808907098192868,3.704744979776531
1,196.20466392318244,194.2344170096022,188.64355795610425,0.5164962808276158,0.5270576472555006,0.4960104877925452,0.5558291727600997,0.9965476466150492,0.9973403001574966,0.996325086692489,0.9975130799354235,4.808907098192868,3.704744979776531,5.118792517006847,3.4640765958251007
1,184.10500171467763,184.332390260631,175.4166383744856,0.5698479305314073,0.6115931588581105,0.5684844440203723,0.6089643165415618,0.9947404320108398,0.9967324397001139,0.9943062248997444,0.995989339967906,4.843750429464851,3.0085884279972746,5.241390091390268,3.6927929870189913
1,184.10500171467763,184.332390260631,175.4166383744856,0.5684844440203723,0.6089643165415618,0.5698479305314073,0.6115931588581105,0.9943062248997444,0.995989339967906,0.9947404320108398,0.9967324397001139,5.241390091390268,3.6927929870189913,4.843750429464851,3.0085884279972746
1,167.6730606995885,167.17937414266117,170.69194530178328,0.48185051236203363,0.5347533896580108,0.5226147048999189,0.5355178285153418,0.9961688414419765,0.9973081573021076,0.996658240238481,0.9973046260406989,4.953981996839221,3.48077760532397,4.321198378341293,3.4853436702538194
1,167.6730606995885,167.17937414266117,170.69194530178328,0.5226147048999189,0.5355178285153418,0.48185051236203363,0.5347533896580108,0.996658240238481,0.9973046260406989,0.9961688414419765,0.9973081573021076,4.321198378341293,3.4853436702538194,4.953981996839221,3.48077760532397
1,219.14848679698216,212.9273559670782,203.58633487654322,0.3777445675046454,0.38809884207005957,0.3692427090308406,0.38541337357487,0.9913959511868426,0.9920227011193947,0.9907443583107852,0.991983158529758,9.289286573215316,8.612611134636253,9.992726585583922,8.6553016085158
1,219.14848679698216,212.9273559670782,203.58633487654322,0.3692427090308406,0.38541337357487,0.3777445675046454,0.38809884207005957,0.9907443583107852,0.991983158529758,0.9913959511868426,0.9920227011193947,9.992726585583922,8.6553016085158,9.289286573215316,8.612611134636253
1,217.42944615912208,210.9795901920439,201.90159293552813,0.3836088775546061,0.39552256896093574,0.37711639408239844,0.39248990852811877,0.990092444924795,0.9909612171554948,0.9896977955070252,0.99106448026554,9.112367724867937,8.312843303061845,9.474206349206492,8.217873275378562
1,217.42944615912208,210.9795901920439,201.90159293552813,0.37711639408239844,0.39248990852811877,0.3836088775546061,0.39552256896093574,0.9896977955070252,0.99106448026554,0.990092444924795,0.9909612171554948,9.474206349206492,8.217873275378562,9.112367724867937,8.312843303061845
1,221.09371484910838,213.11542952674898,204.5387079903978,0.37006734947527353,0.3845184461096807,0.3695225202828339,0.3812427852605137,0.9908171591306851,0.9918273663115698,0.9906927032801397,0.9917065482070578,9.94648611970063,8.852390527390824,10.081772658558604,8.983251749423026
1,221.09371484910838,213.11542952674898,204.5387079903978,0.3695225202828339,0.3812427852605137,0.37006734947527353,0.3845184461096807,0.9906927032801397,0.9917065482070578,0.9908171591306851,0.9918273663115698,10.081772658558604,8.983251749423026,9.94648611970063,8.852390527390824
2,181.6732733196159,179.34309842249658,177.34626800411522,0.585727873510448,0.6221750550410742,0.580098911319365,0.6232225113621073,0.9938044957022705,0.9960118355435812,0.9951742903386225,0.9963853464768365,12.549585137085439,8.07852412000614,9.77522933415808,7.321931627558222
2,180.86554269547324,179.8747848079561,177.11517403978053,0.5855490018102205,0.6207045602841103,0.5770654542873365,0.6216280993768664,0.9932586374170023,0.9956011387306941,0.9946697147500367,0.9961749821064004,10.4433372844089,6.814492016687292,8.257450353879003,5.925523151993475
2,177.55187757201645,175.19849965706447,180.03243484224967,0.5489273652308643,0.5669796537656611,0.5132525199011416,0.5681619126728742,0.9958050538056584,0.9975803474564082,0.9968162978810877,0.997304811585219,7.88385126777995,4.547369487932455,5.983222531436865,5.065196982411684
2,175.47165980795612,172.42390003429355,176.38688443072704,0.5333956967061019,0.5484194404751721,0.49345112371722055,0.5460031951545723,0.9958011684438989,0.9973457892168761,0.9965612440063137,0.9973609212798406,8.235055486841338,5.205567403999661,6.7441893424037,5.175889699812982
2,173.51562842935527,173.3799039780521,169.81123371056242,0.609491228977674,0.648917330134683,0.6146476623222564,0.651297538330239,0.9923597983780694,0.9950528716673324,0.9939395210449304,0.9946987670497751,19.888773792345443,12.87867116859819,15.77754243111394,13.800496632570173
2,171.65252229080932,170.76568329903978,168.01589163237313,0.615378174191988,0.65576545908112,0.6224852713731726,0.6583429390319376,0.9946533779470311,0.9967624233079018,0.9962654470980554,0.996829968192967,14.7761183261187,8.947814928352406,10.321729196729375,8.761137943089118
2,172.50234996570646,172.6915414951989,166.63346536351165,0.5905731441424685,0.6299972695174255,0.5917688587817737,0.6315329496727468,0.9943095289451366,0.9960380987320797,0.9949267879097184,0.9963398147129341,12.118622448979966,8.437669692099702,10.804807428022084,7.795103419309164
2,182.83324074074073,176.0377880658436,169.0820816186557,0.6152483508756349,0.643589184689359,0.6136001818765043,0.6435615095686927,0.9983642134756293,0.9987769371305366,0.9983914361427211,0.9987600553548035,2.408467326324468,1.80093468620328,2.368776197347642,1.8257920825670948
2,193.21861625514404,186.0461025377229,180.00712620027434,0.5898151906623115,0.6258258418923556,0.6007476558394229,0.6230535804561506,0.9971889025838112,0.9980045365299458,0.9968569912042349,0.9978950530439927,4.0060803614375455,2.843926644053944,4.479728406514176,2.9999613482088408
2,188.080219478738,185.00533607681757,182.1719170096022,0.5634916089354389,0.6044880069508295,0.568491235406455,0.607606243194845,0.9891471509035995,0.9934874278244791,0.9931343847553329,0.993934394232798,24.82084535834601,14.895081860199252,15.703208960351896,13.872813274914918
2,178.66239540466393,178.09537465706447,170.16955847050755,0.5664164948421004,0.6071327888949076,0.567692810098275,0.6100121811402668,0.9949915723393925,0.9965308883217641,0.9953194142890952,0.9971189171259224,6.33823782038085,4.390681997971185,5.924628083556767,3.6464434769089675
2,168.95420353223594,167.18349451303155,167.40482938957476,0.5132061031475189,0.527231896546284,0.47270951202949674,0.5270127430909813,0.9967864191275623,0.997586827738943,0.9966299045632514,0.9976330139678361,5.040232254518019,3.784833208931823,5.28565330172477,3.712394598712802
2,195.2990629286694,191.65803840877916,182.15293124142661,0.5755701972624282,0.6050825926769007,0.5832680694979255,0.6093099899093034,0.9970020313586488,0.9978366652410275,0.9970932985761822,0.9976767472124017,2.918688586545744,2.1057324042015324,2.82878530199962,2.261391756517764
2,162.39473936899861,157.55798439643348,175.64416152263374,0.5372373789976965,0.5617325964078737,0.5062799510186737,0.5609193980703078,0.9962697617152177,0.9979315435924584,0.9975199135925605,0.9979637246032252,10.162165876451738,5.634883155635223,6.756102693602768,5.547215739696466
2,163.36060871056242,158.0791898148148,177.54549554183814,0.5394196057431208,0.5628500320832797,0.5075983501518346,0.5637317231265498,0.9955082344159891,0.9974151779850399,0.9971063634064741,0.9976259974012451,12.654530852745324,7.281911562983886,8.151670617742203,6.687995011342084
2,191.8332818930041,191.12999485596708,184.29248113854595,0.6237820759307393,0.6524042403216016,0.6273829455716082,0.6527896738036423,0.9968838852175814,0.9980392972250961,0.9971241194298658,0.9978692150435183,4.177241805813237,2.628253085057133,3.8548392084106498,2.856241104719744
2,184.2548765432099,188.7738725994513,190.34656807270233,0.5676800210719338,0.5920680617860992,0.5446555533170101,0.5911157534538927,0.9952764989601366,0.9972446433996763,0.9967173594368239,0.9973459546814535,9.613553906411171,5.607260867809974,6.679615886758838,5.401090495868069
2,166.34882544581617,169.6600917352538,178.27633573388204,0.552817576883159,0.5730285535509109,0.5130996725142507,0.5645155062709373,0.9954639442113115,0.9972415190367634,0.9964380644552423,0.9973623527496089,8.782872947158769,5.340786830218148,6.8960549371264275,5.106836986500226
2,187.45200788751714,190.43363940329218,193.81374399862827,0.5966258100581519,0.6199551186241367,0.5752129517583633,0.6194355167790714,0.9915243734200556,0.9945312463640733,0.9932337900173219,0.9947891069399745,10.217826221397795,6.593048174733616,8.157468391397073,6.282175254092626
2,190.132872085048,192.910186042524,194.9461814128944,0.58168427408628,0.6030204056485158,0.5561103868058531,0.6053224447915666,0.9949677589935569,0.9969125111957876,0.9960873791237651,0.9970427664110518,12.215312993884696,7.494594332273159,9.497508245722724,7.178411514454463
2,183.60244255829903,183.68642146776406,177.9190200617284,0.5762302881300803,0.6246995778607664,0.5901516281421618,0.6228861755523566,0.9941759634604276,0.9959659488686159,0.9945936075783705,0.9963695586539366,14.309768604411476,9.911699553614708,13.283527451384627,8.920026008360766
2,183.89241683813444,183.05200360082304,180.48810871056241,0.6194604501532195,0.6601342669918757,0.6278074026102552,0.6593852990212297,0.991843505692972,0.9938391667735356,0.9928663982853341,0.9942448609346836,20.711623033051396,15.644237748026583,18.114635298563748,14.614054993768695
2,188.0995996227709,189.38411608367628,192.1257424554184,0.5703382706413136,0.6067040455135123,0.5616476265485696,0.6013244771212455,0.9932940616252216,0.9958994824598392,0.994922793349751,0.9959412085707839,13.46779701779735,8.235293208193234,10.19693190407488,8.151491830299838
2,183.16612825788752,178.13575017146778,169.32135888203018,0.5089604157457952,0.5485567200047033,0.5215128372202545,0.5514913756220402,0.9951552228062928,0.9965683319058156,0.995114525732448,0.9964616885868149,4.631543324400482,3.2805776467243506,4.670326564969467,3.382524752177607
2,192.08734739368998,188.45963906035666,179.1549742798354,0.5568182836736891,0.598706627306621,0.5528961970711257,0.5988355973505461,0.9923861319310389,0.9952325244799203,0.9930736219804326,0.9953844485478269,7.776038445681513,4.869602599461789,7.075651068508431,4.714423388284717
2,191.78799982853224,188.59400891632373,178.62009173525377,0.5764192875534159,0.6233486242206867,0.5908928568202583,0.6298937722084055,0.9918752097717543,0.9953820234513844,0.9954318695855628,0.9965753350690352,10.231271902700751,5.815389597171052,5.7527459973889,4.312659492321623
2,191.05332647462276,187.67798439643346,178.4744855967078,0.5418248290621409,0.5820821722124482,0.5357187810817349,0.5836340118886411,0.9901354164557523,0.9938672881110892,0.9909492937825053,0.993816005338149,11.628781007352941,7.229414700221026,10.669115474473026,7.28986696053478
2,189.35923782578874,186.97637774348422,177.88918295610426,0.5480219856520996,0.586687852888565,0.5421954350696447,0.5893601415552158,0.9926907833720457,0.9950174178823296,0.9923428321389635,0.9953820014135288,7.818728956229245,5.329731559015711,8.19041864220462,4.939745293285455
2,187.90133316186558,183.1768244170096,175.68959790809328,0.5553159189481639,0.5796801082510709,0.5542659841403208,0.5917269371954247,0.9958206423819224,0.996953627739973,0.995673206250092,0.996794135082472,3.600263691335165,2.623808129072921,3.725978320621221,2.761176594880265
2,188.22259773662552,185.5284842249657,176.88638288751716,0.5664564280994784,0.603328615151878,0.5633956118159047,0.6048076845036344,0.9913572902277873,0.9951927407692172,0.9936908215442375,0.99521242158775,10.134467979111212,5.637369754200375,7.399158249158488,5.6142903402302125
2,181.36075274348423,174.54613511659807,169.67822273662551,0.5689714553128188,0.6060066735598283,0.5759749600176023,0.6173651930916131,0.9941346099680828,0.9959331371119461,0.9940411438863466,0.9959716981920212,5.000481000481051,3.467291565921475,5.080557273414466,3.4344134934261787
2,179.2968870027435,173.9307047325103,168.02509945130316,0.5282099130743839,0.5635150656969421,0.5406057346332046,0.579562066402173,0.9927051590496673,0.9942872108633365,0.9927410474258496,0.9951070118251008,3.669642857142886,2.873778710765204,3.651573558716453,2.4613821365164004
2,191.96790895061727,190.35386659807955,182.47881687242798,0.5804613141208743,0.6182388076290295,0.5691983857061209,0.6190991863086461,0.9894253694173122,0.9934577404795607,0.9907219387178362,0.9936414480799675,9.167758365973045,5.671616959031615,8.043022916237508,5.512356977636052
2,175.01152349108366,167.48888888888888,161.76068244170096,0.4813867927230924,0.5145340780263623,0.4834725891732417,0.5209527605519608,0.9943310441040796,0.9959981732515958,0.9942879464847849,0.9958845833428261,6.670054284340105,4.708185848119074,6.719849000206255,4.841823986614447
2,195.14456189986282,188.1562448559671,181.06807098765432,0.527681085440687,0.5574628901032014,0.5205587665296325,0.5685594947277803,0.9938694448198329,0.9960264256112744,0.9943671741879518,0.9959661157298416,6.553031161959802,4.246996111629803,6.019854153782859,4.311454415365886
2,174.36961762688614,169.3936325445816,162.97372942386832,0.5837042563413778,0.6099562676819396,0.5679621303650711,0.6152910242253793,0.9957655879752441,0.9965490329145911,0.9946446870152272,0.9964865304543699,2.6302643784786794,2.1432804719984855,3.3254638218924333,2.1820971774744256
2,176.57134945130315,171.3996622085048,162.73366255144032,0.5607295114356465,0.5976878724536596,0.5666058408745137,0.6006799474851474,0.994621626846209,0.9960450626662413,0.994478723066336,0.9958840815246224,2.9096311757026316,2.138917114240079,2.985136226207678,2.225978126521912
2,198.27521347736626,186.3523276748971,183.553640260631,0.5318768126511692,0.5685977579027992,0.5498323352270685,0.5745585210534148,0.9925239921713257,0.9955559775229761,0.9943496994498879,0.9953084076560628,8.340903078403317,4.957799115475211,6.303118772761794,5.2339893544377665
2,172.12290294924554,162.77317215363513,157.48224108367626,0.49545207486239773,0.5391163153351173,0.5129725261187842,0.5428104618277023,0.9940019924553829,0.9963655543747573,0.9949153170906302,0.9956815927934294,6.468455816670242,3.9194608332810685,5.483357383357489,4.6570555409060495
2,193.20951560356653,182.264923696845,179.8891520919067,0.576390776138161,0.6109231749359226,0.5958360193960073,0.6133152302798396,0.9956800210289745,0.9968612045706251,0.9958680055196564,0.9969537609620285,3.254380540094843,2.3646074996499764,3.112913145056018,2.2948788094561094
2,193.8684919410151,182.8546124828532,179.18430126886145,0.5135920268520509,0.5412508565079541,0.528701183567099,0.5413966435174306,0.995389191937397,0.9970773857591305,0.9963696014305674,0.9968134554532333,6.249979385693749,3.9613499266904224,4.920333436404926,4.319083420013556
2,170.82567558299039,163.36276491769547,157.58342592592592,0.5708664015110683,0.6025294141152542,0.5812148998362334,0.6045515752047986,0.9934877721147366,0.9951106407232532,0.9939101600692221,0.9949575431324668,2.7512196797911312,2.065001146669798,2.5712722462722786,2.129659580791253
2,183.3386274005487,180.42818244170095,173.35544152949245,0.5572361814412132,0.6138926959257643,0.5795449632326358,0.6082390343070495,0.9897588666700434,0.9952503042622429,0.9942362448933127,0.994595180912121,17.585663608878487,8.157022472151407,9.899817048031492,9.282115129084119
2,199.01629372427985,187.37404749657065,187.12361282578874,0.5010020600735849,0.5267469272316668,0.5095082900013246,0.527704303360823,0.9947128809407845,0.9960378482405834,0.9940305087116275,0.9957385368611753,5.851674912389225,4.384554400678181,6.604924242424312,4.71577362418947
2,186.15127743484226,183.04401491769548,173.17721879286694,0.5476192262646887,0.5884360362109142,0.5554772143188224,0.5894446419061731,0.991920666209929,0.9948480337681075,0.9938851712113252,0.9953170603381648,25.362025012026063,16.17333438695228,19.196872637944743,14.700939066739384
2,174.88288237311386,172.50501457475994,167.87346879286693,0.5126248025036672,0.556582459587308,0.5158644516415879,0.5587829966228433,0.9922162948644797,0.9951670991632382,0.9938500500589261,0.9955569459222338,19.264978011407504,11.96130182668366,15.220567924139893,10.996439740569219
2,193.34558899176955,190.46763974622772,180.69893089849108,0.5388557447915358,0.5891188990161595,0.5593232487140676,0.5850397478382843,0.9897825607116867,0.9947930032815074,0.9939460247150709,0.9946264148197832,16.142233560091377,8.226556185532083,9.564929911358703,8.489749974446909
2,177.80824845679012,174.47117969821673,168.13944530178327,0.558230648795374,0.6177474437259104,0.5891472355069399,0.6113102213490598,0.9913291615867678,0.9959396209024459,0.9953427446261294,0.9958004563899405,14.868125987769327,6.962475123277768,7.986015769944448,7.201105269441679
2,171.19164266117969,167.70013288751716,165.46017146776407,0.48937965893634766,0.5391309549835311,0.49757976671190834,0.5390242158886618,0.9847087889388701,0.989578757648598,0.9850929583676444,0.988145857465184,11.557111076756057,7.874598128737376,11.26169174740813,8.957339588624018
2,177.1395310356653,173.15602451989025,170.6258950617284,0.473869401222065,0.5196835736640091,0.4839267887364447,0.5194778109262734,0.9917405761010496,0.9945862639662367,0.9924359862338387,0.994504351236801,7.5896696557411705,4.974074955271254,6.948804370233047,5.049335146245452
