label,R,G,B,correlation 0,correlation 45,correlation 90,correlation 135,contrast 0,contrast 45,contrast 90,contrast 135,homogeneity 0,homogeneity 45,homogeneity 90,homogeneity 135
1,174.5931970164609,162.64089248971194,96.8423019547325,0.9969313976082349,0.9982883314461123,0.9965965661859153,0.998042994605018,7.140995842782275,3.9826642421972775,7.9179980072847655,4.553508251298478,0.4465615969053978,0.5121845838029039,0.43445935793682255,0.5100375071922011
1,183.35794581618654,172.79869770233196,77.58173096707819,0.9979255792159792,0.9989407242717239,0.9984813303868393,0.9988955654052515,2.511422902494516,1.2835718721467402,1.8421047206762389,1.338293360223523,0.638030331582382,0.7196193418038968,0.686534854136381,0.715846953337502
1,197.6090534979424,191.96102451989026,94.2155109739369,0.9977904701392857,0.9988556236538005,0.9985605598965591,0.9989718300464051,3.016820415034909,1.5628465240444076,1.9663196591768617,1.4041465641563833,0.6068096655283045,0.6822380301360961,0.6311725930712784,0.6806566557679553
1,183.68131430041151,173.18719393004116,78.37116683813443,0.9985036129542055,0.9988901360613499,0.9979059598503761,0.9989367894300747,1.7972385418814756,1.3316418164280324,2.5102599120458238,1.2756654335313637,0.6938553955818239,0.7163332766281137,0.6358932301832936,0.7211190932723189
1,188.0465037722908,177.28104852537723,78.15825788751715,0.9977564806199717,0.9988772641579305,0.9985286851941325,0.9989171190531492,3.2089088160519226,1.6064045159034848,2.106079502508173,1.5493793810731569,0.5932481694258429,0.6758468078718457,0.6353270581177425,0.6740013951942886
1,185.19488768861453,174.5318621399177,76.9729646776406,0.9985455200654021,0.9989113167300631,0.9977324775983943,0.9988716226194111,2.017570260427478,1.5094984629471047,3.142936164364987,1.564536895711451,0.6446972205846278,0.678120668715557,0.5949277384352766,0.6798697411273826
1,201.41616426611796,192.50529835390947,84.98546124828532,0.996981323189778,0.9984949795495227,0.997796459883619,0.9984311222404458,3.777660963375499,1.884717167665455,2.761470143613087,1.9646851468037945,0.5497948764413961,0.6252234536333767,0.5703763320524069,0.6271063309047853
1,202.20731652949246,193.2080958504801,84.26591820987655,0.9978237828547019,0.9984304853102405,0.9969453071345118,0.9984900301365939,2.7787646876933465,2.002599977152474,3.8949245859962462,1.9266242985773534,0.5721282214899912,0.624628652151317,0.5439906070694366,0.6222267062128741
1,202.54899605624144,199.9028163580247,92.76509773662552,0.9981747936402331,0.9990288392445261,0.9985020486683525,0.9989230851087282,1.7675968872398296,0.9408172362938532,1.4517298838727688,1.0432676739609685,0.6891318313728441,0.7493317851495834,0.7093152540524477,0.7478337704401581
1,191.21525891632373,186.73784036351165,77.48943244170096,0.998183215932189,0.9989386939287301,0.9984484499214527,0.999021263814414,2.3997113997115194,1.4018386227593667,2.0494597333883826,1.2927752930879408,0.6060059886449907,0.6794197474035172,0.6312068652477454,0.6787569976043825
1,202.54020833333334,199.88936042524006,92.64727794924555,0.9985276643669513,0.9989192232386898,0.9981404851117244,0.9990244907050241,1.4265692640692873,1.0467617958824615,1.8003994021852017,0.9448069600709745,0.7141192479267088,0.7470435161020433,0.6835409719307288,0.7484038021920396
1,202.0304303840878,197.80856138545954,85.32019718792867,0.99729124542255,0.998621758080216,0.9979788535815335,0.9985300100613687,2.8853904693192263,1.4689329786530358,2.155460214388848,1.5667194335193366,0.624525714697048,0.6969697576626981,0.6587018186156003,0.6954402147559791
1,202.07377743484224,197.8556550068587,85.36096021947874,0.9980009604234961,0.9985154420747907,0.997244907578914,0.9986080154972181,2.1312469937470557,1.5817747356432106,2.933858139215456,1.4831379413712364,0.6630244997012881,0.6935077971852223,0.6192303321784877,0.6952666613694056
1,207.99849794238682,200.55701560356653,86.28990826474623,0.9969259305130621,0.9984389772184431,0.9980520156848599,0.9985255699731977,2.5118592386450724,1.277304269476847,1.5962696694839813,1.2064503826956738,0.6208607410604372,0.69981882546796,0.6637176247077001,0.7012474296879894
1,197.417356824417,191.67908007544582,93.59667095336077,0.9985851507012228,0.9989758155450924,0.997772169599159,0.9988580186325453,1.9556285645571954,1.415251653222986,3.07773483130646,1.578027229757405,0.6352502805584812,0.6803245243139008,0.6034517523571216,0.6812684028464188
1,208.86314729080934,201.4309747942387,85.82430812757201,0.9980720920082311,0.9985147603278752,0.9968887681748694,0.9984291036064872,1.603203806775262,1.2333425811322487,2.580061671133233,1.3044713250950584,0.6661131866842421,0.6978336974883046,0.6138370806737018,0.6969010313203995
1,196.30900634430728,185.99729338134432,94.18295867626887,0.9970297103076773,0.9984031120921655,0.9974439754120108,0.9983901835517707,3.654660551089408,1.9654951165609051,3.147155225726841,1.981406770591288,0.5983061384433438,0.6650983357091108,0.6033707996926123,0.6620641963337787
1,195.33378257887517,185.11743055555556,93.65879286694101,0.9974586133101544,0.9983816380223042,0.9969938614065788,0.9983977497291845,3.0963100391673675,1.971015451268244,3.6599403902978076,1.9513940842145063,0.6074868026451132,0.6618951112809426,0.5958931265945577,0.6655103737021469
1,192.0106207133059,179.4181884430727,68.96737482853223,0.9973546495832374,0.9987160874635606,0.9980461893288873,0.9985976630666724,3.721500721500998,1.8075819353552938,2.7529564350994336,1.9743077249469714,0.5938660873782101,0.6686563755083755,0.6245571703425572,0.6695207391328917
1,191.53543724279837,178.9539446159122,67.79122342249657,0.9980737489913597,0.9986000118548631,0.9973373385861346,0.9987195378149796,2.7479162372020998,1.9955498904436362,3.7925384800387643,1.825177089623194,0.6287752080829151,0.6692118682240926,0.5898499476926495,0.6676953950399903
1,192.3542824074074,187.80289094650206,78.07802554869684,0.9984768603961718,0.9990185143066624,0.9981590646291011,0.9989400043377954,2.0360028860029606,1.3119062118581901,2.4606739160311775,1.416846683805159,0.6351389699802582,0.6767458247484057,0.6004605581328879,0.677957157643157
1,177.2769427297668,169.44716392318244,101.40013031550069,0.998552173050994,0.9992633931100439,0.998973160530581,0.999327879318936,4.979068748712361,2.533271032372155,3.5316128976846364,2.311495643943093,0.5655635501242587,0.6570831242661899,0.6098989311808795,0.6490869727378938
1,177.27216049382716,169.44918724279836,101.39866255144032,0.998979485034881,0.9993257837926568,0.9985410617807257,0.9992603517929145,3.510198069126956,2.3189245182053697,5.017786710644628,2.5439741428106215,0.6136697631788518,0.6482103872950528,0.5622639920372812,0.6558899846742102
1,167.86506944444446,164.20608367626886,93.54715449245542,0.9966294384483849,0.9986134823435345,0.9975692839856803,0.9981371761205231,7.892571978287538,3.2450111274211806,5.686158352230574,4.3597614239660665,0.5837801323333051,0.653573168836259,0.6045936368925181,0.6543256530140563
1,168.67850737311386,165.05348679698216,94.06656893004116,0.9975775387346577,0.9981308047451222,0.9966074668618338,0.9986062353136594,5.731895485467688,4.424885397438934,8.03525132275268,3.299413094024302,0.6065013914066655,0.6514983090564838,0.5769778285078306,0.6506612646793308
1,163.00992112482854,149.41428155006858,95.21644890260632,0.9976080038809441,0.9989182092959077,0.9987218496289773,0.9988958370493691,4.803610939325894,2.172891179747082,2.568115680615854,2.217826893229078,0.5606433119016884,0.6561013482884027,0.6332141391885411,0.6555573569241121
1,184.46200445816186,173.58396262002742,73.6296201989026,0.9987127307074357,0.9992842267617478,0.9989564168454509,0.9993302286564645,2.392529031814846,1.3298346304588078,1.9381785542500536,1.2443677898304457,0.6462770342129782,0.7047098200498095,0.6452086417814998,0.7037751198376603
1,161.51980709876543,148.03571073388204,94.33272548010974,0.998732342986442,0.9988891039596687,0.9975877775001128,0.9989132337149322,2.5007094757096646,2.1907354233358247,4.755993609565658,2.1431516326945435,0.6405067199696707,0.6564951154479868,0.559139104434794,0.6567468556335958
1,173.3652451989026,168.2046570644719,97.38056755829903,0.9966413705036659,0.9981011637528563,0.996883155043335,0.9981261236539388,6.917813337456783,3.9124159001444068,6.424521576307747,3.8609866857463473,0.4270991498700735,0.5058789448851085,0.4454157735528479,0.504839956024675
1,173.69969907407406,168.5227237654321,96.96018775720165,0.9968863397584237,0.9981262077261643,0.9966388023999105,0.9981025857306555,6.517687074830395,3.9208703352656515,7.030943791658704,3.9702991047386385,0.44361860176334966,0.5027015965821119,0.42446114048225675,0.5037767350648805
1,175.72528549382716,166.4519127229081,98.97340963648834,0.9957117235538584,0.9976810016274763,0.9965325705537199,0.9978294158165719,7.3838658695809185,3.994252049189096,5.974652992510535,3.738622845269984,0.42502169047766314,0.5084290503466546,0.45107440303856916,0.5066379405108173
1,200.34187328532235,193.0905315500686,118.12073216735254,0.99761046117258,0.9985865656518333,0.9978638004256827,0.998718682408425,2.7365319865321025,1.619029049827302,2.44762248333685,1.4676952624070017,0.6031959099845614,0.6722689245464835,0.6220402876195176,0.6718704407888987
1,177.30423782578876,167.9346030521262,99.97951303155007,0.9965507714713625,0.9978308624619265,0.9956972820226614,0.9976861215333377,6.042015392015811,3.7981964215312947,7.531809592524685,4.051640510856354,0.45106587568164513,0.5048937894553363,0.4222640577674746,0.5065423549625024
1,177.8215577846365,169.03403120713307,106.73587191358024,0.9967137772507225,0.9983010527879008,0.9974752951646998,0.9983291440511651,7.10642822785748,3.6744127719260646,5.461215041572566,3.6136573097837803,0.42639820328465783,0.515827467961235,0.46529129834721406,0.5150671739360909
1,178.21171296296296,169.3380615569273,106.6099074074074,0.9974793719763604,0.9983261706934359,0.9966935497931793,0.9982986115899682,5.544015838659058,3.6809182978438497,7.270323129252426,3.7415243063935657,0.46480651745962903,0.5126912195159559,0.42315164088562857,0.5137373939826271
1,183.88316529492457,173.1190706447188,74.14229166666667,0.99896951457944,0.9993278412796025,0.9986961428189999,0.9992822664306936,1.8755041915756812,1.2237681029958498,2.374768947983337,1.3067440504156684,0.6514693988954462,0.7052900205295825,0.6447482340636972,0.7070276174286633
1,161.0234002057613,159.36900120027434,91.40050411522634,0.9970673780718643,0.9984350004364325,0.9972466939422208,0.9983672394533767,7.05648319934161,3.7646269114383255,6.621814230744038,3.927630963004826,0.585957772077144,0.6610397830531133,0.6044454241725873,0.6528291421715418
1,160.9695816186557,159.30717935528122,91.3380658436214,0.9972569144358571,0.9983679717037646,0.9970642205628,0.9984368581026924,6.597622483337957,3.9260763020712113,7.0644600769613355,3.7603563179787383,0.6071777846773289,0.6527977497598002,0.5835265577196236,0.6609931810315015
1,193.51452160493827,189.74905692729766,97.10776834705075,0.9976228187742838,0.9987420050020899,0.9982484085989728,0.9988102302700929,3.1331246134819506,1.6584366982437353,2.30981756338907,1.5684948391269251,0.5910096570893304,0.6749306320540828,0.6342036411460791,0.6714897331571132
1,198.9597642318244,191.70668638545953,117.09729766803841,0.997883346656107,0.9987118283389909,0.9975957709470171,0.9985798712770884,2.4258262901120893,1.4759323885690265,2.754105682677258,1.6271227348976642,0.6254936991849909,0.6691708091078942,0.5966381746929531,0.6695399928538891
1,165.65829989711935,156.47020919067216,95.2229518175583,0.996767769862896,0.9982902114099563,0.9973012902849774,0.998314407665262,8.158899367829171,4.317135369738592,6.816136707208878,4.256040630762707,0.4344016760429342,0.5118170630033744,0.452113862517543,0.5132478488249561
1,166.00703617969822,156.8622633744856,95.8037628600823,0.9973065412033698,0.9983091933586647,0.9967486336045801,0.9982870028898683,6.740264893837038,4.229877662786156,8.131622345909326,4.285391942046245,0.4541954589766032,0.5139843022666198,0.4331947717910655,0.5125664048235454
1,190.96929783950617,182.91474194101508,98.75320216049383,0.9983055213921609,0.9990915628801754,0.9986727464192916,0.9990930545161157,2.664606094963427,1.4290993016050744,2.088902631759851,1.426753567345587,0.619052896691551,0.6881183301238318,0.6370603246851012,0.6861152901182694
2,156.44963563100137,121.52551783264747,89.60177726337449,0.9972110358925396,0.998098775434892,0.9962876854139859,0.9983070155734123,14.764580327085136,10.067406147008164,19.66305916306574,8.964731528952345,0.510949427249788,0.565653405615047,0.4873916392983034,0.5662590803204673
2,140.9908993484225,118.88238340192044,91.15845507544581,0.9980908630217328,0.9987342259063278,0.9974762828584485,0.998843347470192,8.373596509312659,5.553079645880551,11.074800728374923,5.0743505854883875,0.5523215706180474,0.5857918302559919,0.49559358609384035,0.5883655663415157
2,160.28699417009602,143.75068758573389,104.71718192729767,0.9977524459691497,0.9981727493760011,0.9957794150892219,0.9982711267633858,10.75014859479348,8.741225399208,20.194167010243834,8.270603766745412,0.5541617834287196,0.5674930520184661,0.47347648368788614,0.574784955406482
2,152.60299554183814,128.72850308641975,82.8171364883402,0.9966050058146027,0.9977704273651642,0.9957994407067429,0.998108396573925,13.533476774552046,8.891252756086827,16.758706108710832,7.543475964168455,0.526765656284911,0.5788790355681949,0.5027694596045192,0.5801371265576721
2,140.5814103223594,132.22088477366256,95.27545524691358,0.9978752012316207,0.9984977047183823,0.9968002512755703,0.9985618758191763,11.326430976434281,8.008278354738481,17.057496736073837,7.666197118980685,0.5617357258520341,0.5913616360213915,0.5074158890621818,0.5985429950025052
2,150.4531550068587,141.01510459533608,99.27551697530865,0.9967127168469809,0.9974926485596058,0.9948581056695408,0.997771679402472,16.13983972377194,12.300217051279327,25.204074761225744,10.931379327818918,0.5225451824965538,0.5621512876145272,0.48733324179217535,0.5737564138954983
2,132.18479252400547,112.8986908436214,83.06794924554184,0.9955685755822136,0.9965814426817766,0.9930576880751905,0.9968109845729785,27.36561104240366,21.09264233092482,42.79903714012129,19.67634450255439,0.5073655716417935,0.533068303940052,0.45036294609528577,0.5357991958974256
2,121.37939814814816,95.25843535665295,77.32704218106996,0.997074764816532,0.9984666588206866,0.9973639032501227,0.9985079856452187,22.622826049621814,11.86411748082941,20.40676492820135,11.544348635719045,0.4756879353133414,0.5333747517144791,0.46146662395755866,0.5359490458180919
2,193.0923311042524,162.2951054526749,82.04887517146777,0.9986610194165529,0.9990616216608234,0.9978540584290583,0.9989871024698447,3.7472883597886177,2.6247520917060516,5.999449426236058,2.8331917532537836,0.5955527687474815,0.6435895329719095,0.5611288502310118,0.6447162037169005
2,163.91765946502056,140.35812328532236,83.68817386831276,0.9978387010489123,0.9986788136135801,0.9973753217385066,0.998734876552097,9.646391637465188,5.897699015925423,11.718261698622081,5.647437257406174,0.6128810469868214,0.6633152006048645,0.5960304702293732,0.6637876057993065
2,150.85367026748972,132.74481310013718,76.24210133744856,0.9977728071059616,0.99862002382873,0.9979350358407231,0.9990725193899301,9.750866659797094,6.041694116596009,9.040795712225714,4.060616315694009,0.6805476189894608,0.7141529060888883,0.6426754624213104,0.7119865366664129
2,126.18326388888889,95.5562877229081,73.08395061728395,0.9956286324373093,0.9972198660637013,0.9947617115341396,0.997437119737995,23.2559180237818,14.794972003217834,27.88563869993265,13.63881876690374,0.5010441065129289,0.5440067559339821,0.4755685373235956,0.5505298744255983
2,153.37036008230453,129.0167189643347,77.72752486282579,0.9969993484235937,0.998091905388522,0.9958665244805067,0.99806289857716,13.204945715663277,8.396524430937676,18.18847917955679,8.524169823944845,0.5830247830319358,0.63592557912885,0.5629834743875034,0.6321656251102362
2,158.11634859396435,140.8308744855967,84.03643861454047,0.9976031577305866,0.9985067943693776,0.9971065398171373,0.9986513287069382,8.655279839209848,5.392501208941977,10.450048100050806,4.870533678164556,0.6596227538073303,0.7109413599342685,0.6517162283451726,0.708537386190805
2,184.07006601508917,164.09810956790125,82.47587019890261,0.9990089995476873,0.9992592241314133,0.998140528558177,0.9990982494974985,2.625373634302368,1.9616857678092334,4.9226980691272635,2.387971219017345,0.655142713114445,0.6833898328778006,0.594235386110435,0.6798570387682348
2,157.48732767489713,131.6786702674897,91.52981910150892,0.9982593711960196,0.9987859536386238,0.9970841372933865,0.998581485138476,5.515863567650101,3.8481843535830524,9.24547344190357,4.4962915753693995,0.5983987494613281,0.606141755499842,0.5066154993714461,0.6085789950558473
2,142.0086316872428,126.24676268861454,79.0006292866941,0.9980723802407216,0.9987918981975069,0.9974671625636543,0.9988002827341684,7.833828935615783,4.910161212326177,10.295346320348349,4.876083216447297,0.6993651921580397,0.7228365089660432,0.6518843094036135,0.7252153257352428
2,182.73656978737998,143.11863854595336,76.1913768861454,0.9982895916659932,0.9987522927004339,0.9971400085586377,0.9987278400776268,5.0237322201614605,3.662718457776288,8.391157321516374,3.7344999875454064,0.6267871328891825,0.6625260096862097,0.58538962085265,0.6696281937557473
2,195.2327280521262,172.95784893689986,90.01537551440329,0.9983110242405476,0.9987081228858397,0.9975570163593427,0.9989311898068338,2.9399024256168813,2.247450484908184,4.247674019102969,1.8593856426633204,0.6369090022741271,0.6765906239317034,0.6045400313301601,0.6821671921194947
2,157.9797848079561,141.91445816186558,95.55856310013718,0.9973530552349229,0.9984923096850364,0.9971491300270403,0.9985502803029331,8.631934996221846,4.917596958018117,9.300247371677557,4.728514972415462,0.6372810228335104,0.6853981822166789,0.6175517160662576,0.6841227322513636
2,172.70649262688613,128.75989969135802,72.73952331961591,0.9983097373252566,0.9988392180176595,0.9972683256403548,0.9987376949115964,5.443319246891481,3.7358450698780525,8.786711502785003,4.062585839186066,0.6210381139734037,0.6603478165514579,0.5823962242065839,0.6645569333322983
2,185.87701903292182,146.85989626200274,75.14407150205761,0.9979129939420153,0.9985926362975053,0.9968071519885363,0.9985026123250376,5.266098055384321,3.5482833880613076,8.043882704598396,3.775255295080562,0.6296079590976627,0.6596235699645571,0.5722766969810045,0.6642799478639588
2,156.57434242112484,148.42925840192044,90.3475505829904,0.9979688690483884,0.9983636764861948,0.9967990853439884,0.9987250049301638,6.228676217962848,5.019907390308187,9.824180581325226,3.91142641429045,0.6063780952363087,0.642122381286215,0.5624957040526526,0.6427890004192511
2,183.9600548696845,158.1220344650206,72.76000771604939,0.9986730080786582,0.9989941031187793,0.9977191768699536,0.9989233657352706,2.4436456400743523,1.8511828736489884,4.194955507456044,1.9813621062992677,0.6483882595962266,0.6859917047918895,0.611000475119675,0.6870529624354068
2,201.78236368312758,184.5925368655693,77.63804012345679,0.9988991213986375,0.9989319244680969,0.9973364801566649,0.9988299526918941,1.762552394695312,1.7077581016301546,4.253148835292023,1.8708016639166356,0.6722346718013064,0.6765559937081674,0.5857277565032419,0.680333588070965
2,172.6695953360768,122.37264746227709,70.66441786694101,0.9975862331542175,0.9985267677996825,0.9966705904252896,0.9983712020858823,6.567090118877059,4.0054189811215055,9.04600082457439,4.428371789002304,0.6401627222913151,0.6715514236640111,0.5887882739107649,0.6761534883407427
2,165.26808641975308,137.4508024691358,73.19866769547325,0.9982652701488978,0.9990273943787937,0.9975183014700371,0.9986486327776263,5.782294887653008,3.240243214248477,8.26365354222696,4.502092779759386,0.6222737165491913,0.6597778413357672,0.575312078559231,0.6578353013411389
2,155.67916066529492,127.78691015089163,85.10626543209877,0.9982339602919268,0.9986840179008067,0.997082971328879,0.9986916882857997,6.130941214870859,4.570159442932954,10.134296193226634,4.543524064175407,0.5895438673352492,0.5976443808532975,0.49527497408151067,0.5931850217572294
2,182.40983624828533,148.45428497942387,71.03413237311385,0.9989850152437312,0.9993192907523694,0.9986446974772025,0.9993509999402355,3.080601078815554,2.065189252053481,4.110193774479881,1.968986661696325,0.6535453057452377,0.7028375393766062,0.6454332819662992,0.7086330566264546
2,172.66980709876543,140.00357938957475,76.47788923182442,0.9990782148575267,0.9994183470537412,0.9986434265128536,0.9993172859146018,4.593913626056966,2.8977161944992265,6.755974713118656,3.4011892726676725,0.6118277946442154,0.6404767188866384,0.549416994200902,0.6396551017062907
2,200.37992112482854,181.32751457475993,83.39849622770919,0.9986676551704634,0.9989575779670586,0.9976031540973126,0.9988622881393202,2.0546261939119925,1.6056452229392402,3.6876554662271874,1.752419816859213,0.6706502035642163,0.6874988515537358,0.6006685352205443,0.6892841868174874
2,142.33145576131687,112.49420353223594,75.40819787379972,0.996968531001339,0.998731169834645,0.9978402121493991,0.998520445299895,21.384369202233934,8.951695568185702,15.239497869859605,10.438374013626946,0.5873817545997748,0.6540869622979435,0.607796226063614,0.6556743519217715
2,176.1350625857339,130.384265260631,82.9666683813443,0.9985973853915926,0.99907042384577,0.9978005562865918,0.9989477726327338,5.04363619185108,3.341170771343725,7.902430770289333,3.7820133460339385,0.5901285752925369,0.6457555524801148,0.5785092241305362,0.6478299387239775
2,158.43957133058984,140.69826646090536,84.91207990397805,0.9989070522386021,0.9991747546296024,0.9983878690017299,0.9992512291989238,2.653739778739991,2.006095816931329,3.9237545523262543,1.820193585348723,0.6090362539412841,0.6395098042364478,0.5454699893859583,0.6407066757656136
2,127.7130787037037,113.62844907407407,75.92115226337448,0.995889866498109,0.9973282997543057,0.9950808413485578,0.9976021486220946,21.345942417377323,13.875690686033773,25.54938586546581,12.45343189253674,0.5761940840657693,0.6208995463599986,0.543919635882276,0.622149556804064
2,123.42081790123457,98.462938957476,76.02452074759945,0.9967480851520072,0.9980743009818711,0.9965020754077993,0.9982693111889591,26.15484350306835,15.48625327573763,28.126869889382274,13.918003231288779,0.5036661792476212,0.5515960478642742,0.48487747179216945,0.5554463550198095
2,165.87574502743485,143.52064386145403,83.7560176611797,0.996219949543674,0.9981395040521641,0.9967504062551549,0.9980868608198247,16.99292328042741,8.36486517825777,14.612544664333685,8.601549850932347,0.5315691871528266,0.59454803258415,0.5280896609992655,0.5942876599896864
2,155.9212037037037,122.56221622085047,83.18415723593964,0.9969059664813195,0.9986601919245333,0.9979681341695072,0.998616364768008,19.665509688730083,8.516929913994952,12.918181818184735,8.79553116579761,0.5112150102758364,0.5910248989450745,0.5412685956590503,0.5887626115622121
2,150.30574331275722,117.96034979423868,90.22422839506173,0.9976331272821014,0.9984761672237987,0.9959609083767487,0.9979758484195229,4.518272864702089,2.9081830995471654,7.706541606543074,3.863016334246687,0.6251965781863824,0.6683604127129604,0.5792650215681059,0.6622947204873811
2,121.80935956790124,109.97107338820302,77.97486711248285,0.9953823930556839,0.9969824362646779,0.9937974836574647,0.9967449225963178,18.25814608672182,11.933669231713253,24.53451264344752,12.872971317793379,0.5793538466345608,0.6198146272938042,0.5441026965330718,0.618761099542187
2,196.30463391632372,151.31087105624144,111.5549871399177,0.9980984266011445,0.9988205286313888,0.9977294993313148,0.9988689866341032,4.208330756545225,2.610625291498924,5.026272074486559,2.5033725835114424,0.5471051586405374,0.615379910331094,0.5292576834139513,0.6119190423736898
2,134.59183213305897,98.87993741426612,86.8444470164609,0.9984225886984799,0.9991579470318163,0.9979419992649219,0.9988290092062548,4.261756167113906,2.274867488775902,5.559644059645033,3.1635202677106995,0.6231535213092222,0.6636620319114952,0.5624097264264547,0.6527396787634864
2,196.33956275720163,167.06403549382716,110.13725565843622,0.9941354925554885,0.9967629938681307,0.9938211205795819,0.9966947241694218,8.396913007627818,4.638257027539736,8.860505565862976,4.736084710983325,0.6054418102374716,0.6617148235710894,0.5947902019099198,0.6569652223572777
2,148.50715534979423,121.5507853223594,96.28230881344307,0.9879124435547977,0.9924189493089605,0.9848820660771311,0.9926216399721659,20.29311825740771,12.721865146476658,25.358917405351544,12.381736255637136,0.5444311723157581,0.5836206183499729,0.5070399038722747,0.5837269446274648
2,191.93569101508916,174.35327589163236,86.27383058984911,0.9991265694233913,0.9993552817704042,0.998472605229218,0.9992368816899152,2.1001503126503773,1.5492325042667134,3.6681397306400383,1.8337440444031663,0.654353718344135,0.685284739836231,0.598926483960417,0.6830401089014424
2,155.13373199588477,117.71665380658436,93.39769204389574,0.9980368922799775,0.998586734306321,0.9970965972475301,0.998689393824553,8.12388854531862,5.848430866117452,12.015305263522285,5.423606452615526,0.5422997349926775,0.5679886062577335,0.4687568375692929,0.5676515831232554
2,160.67789094650206,128.91377914951988,93.98965020576132,0.9981579881025802,0.9987668664808375,0.9973469809871648,0.9987195287028674,6.876369133513252,4.603520233353403,9.905059094347118,4.780243093998238,0.5741435749284205,0.597274353464917,0.49710691901348625,0.5981323819697592
2,162.83128086419754,129.46894204389574,90.92062842935528,0.9970837882418322,0.9980433977674877,0.9962515343599687,0.9982888282627493,15.337598776888854,10.295358950594377,19.73464921322663,9.003942482698356,0.49109486871291025,0.5458459025490987,0.4769130467506322,0.5551302694209224
2,110.24748799725651,96.5680572702332,69.54013117283951,0.9971203774332005,0.9982859834364916,0.9968147294791052,0.9983314086296334,13.114295162513208,7.808634981931881,14.516785198931851,7.60168899738054,0.5949832987806281,0.6362460433320969,0.5595798794228185,0.6405405211896287
